Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  1039	  0
3 	  4	  4	  10	  1644	  0
12 	  11	  4	  10	  1241	  0
11 	  12	  4	  10	  1894	  0
8 	  7	  4	  10	  1147	  0
7 	  8	  4	  10	  1763	  0
3 	  2	  4	  10	  1191	  0
2 	  3	  4	  10	  1340	  0
11 	  10	  4	  10	  1310	  0
16 	  15	  4	  10	  1277	  0
15 	  16	  4	  10	  1982	  0
10 	  11	  4	  10	  1554	  0
7 	  6	  4	  10	  1248	  0
6 	  7	  4	  10	  1450	  0
2 	  1	  4	  10	  1426	  0
1 	  2	  4	  10	  1178	  0
6 	  5	  4	  10	  1656	  0
5 	  6	  4	  10	  1276	  0
10 	  9	  4	  10	  1623	  0
9 	  10	  4	  10	  1392	  0
15 	  14	  4	  10	  1360	  0
14 	  15	  4	  10	  1538	  0
14 	  13	  4	  10	  1708	  0
13 	  14	  4	  10	  1413	  0
7 	  8	  2	  9	  27	  1
15 	  16	  2	  9	  5	  1
15 	  16	  3	  10	  21	  1
11 	  12	  1	  10	  9	  1
7 	  8	  1	  8	  4	  1
7 	  8	  3	  10	  14	  1
13 	  14	  2	  8	  14	  1
15 	  14	  4	  8	  15	  1
7 	  6	  4	  5	  1	  1
8 	  7	  4	  8	  8	  1
5 	  6	  4	  8	  10	  1
5 	  6	  2	  8	  10	  1
11 	  12	  1	  8	  4	  1
3 	  4	  3	  10	  14	  1
3 	  4	  2	  9	  6	  1
7 	  8	  2	  8	  39	  1
15 	  16	  2	  8	  14	  1
11 	  12	  2	  8	  11	  1
3 	  4	  1	  8	  3	  1
13 	  14	  4	  8	  4	  1
3 	  4	  2	  8	  22	  1
1 	  2	  4	  8	  5	  1
2 	  3	  2	  8	  21	  1
3 	  2	  4	  8	  1	  1
11 	  12	  2	  9	  4	  1
10 	  11	  2	  9	  4	  1
9 	  10	  2	  8	  6	  1
15 	  16	  1	  10	  11	  1
12 	  11	  4	  8	  9	  1
5 	  6	  3	  5	  4	  1
7 	  8	  1	  10	  4	  1
6 	  7	  2	  8	  5	  1
14 	  15	  2	  8	  5	  1
6 	  7	  2	  9	  5	  1
8 	  7	  4	  9	  1	  1
15 	  16	  1	  8	  2	  1
16 	  15	  4	  8	  7	  1

 TotalReset Number= 21158
