Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6334	  0
8 	  9	  4	  10	  8960	  0
8 	  7	  4	  10	  8468	  0
7 	  8	  4	  10	  7714	  0
6 	  5	  4	  10	  5781	  0
5 	  6	  4	  10	  7832	  0
3 	  2	  4	  10	  5373	  0
2 	  3	  4	  10	  8109	  0
5 	  4	  4	  10	  6929	  0
4 	  5	  4	  10	  6361	  0
2 	  1	  4	  10	  7172	  0
1 	  2	  4	  10	  6633	  0
2 	  3	  3	  10	  223	  1
2 	  3	  3	  9	  234	  1
9 	  8	  4	  9	  135	  1
1 	  2	  6	  9	  88	  1
8 	  9	  3	  9	  127	  1
7 	  8	  3	  9	  94	  1
1 	  2	  3	  9	  75	  1
7 	  8	  6	  9	  77	  1
3 	  2	  4	  9	  72	  1
8 	  9	  3	  10	  208	  1

 TotalReset Number= 16728
