Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  6195	  0
8 	  9	  4	  10	  8998	  0
8 	  7	  4	  10	  8161	  0
7 	  8	  4	  10	  7685	  0
6 	  5	  4	  10	  5906	  0
5 	  6	  4	  10	  7854	  0
3 	  2	  4	  10	  5274	  0
2 	  3	  4	  10	  7736	  0
5 	  4	  4	  10	  6974	  0
4 	  5	  4	  10	  6429	  0
2 	  1	  4	  10	  7094	  0
1 	  2	  4	  10	  6536	  0
2 	  3	  2	  8	  193	  1
7 	  8	  4	  8	  50	  1
1 	  2	  4	  8	  82	  1
8 	  9	  2	  8	  104	  1
8 	  9	  3	  10	  186	  1
2 	  3	  3	  10	  245	  1
1 	  2	  2	  8	  33	  1
9 	  8	  4	  8	  107	  1
7 	  8	  1	  8	  6	  1
7 	  8	  2	  8	  47	  1
8 	  9	  1	  8	  17	  1
2 	  3	  1	  8	  28	  1
3 	  2	  4	  8	  59	  1

 TotalReset Number= 16550
