Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.805s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13	13.6	11.4	13.8	17.4	14.8	14.4	14.6	15.2	14.6	11.6	15.2
61	0	0	0	880	886.4	774.4	1011.2	1142.4	704	908.8	694.4	784
62	0	0	0	800	745.6	499.2	668.8	614.4	563.2	652.8	803.2	1011.2
63	0	0	0	761.6	633.6	326.4	694.4	720	806.4	707.2	540.8	761.6
64	0	0	0	620.8	710.4	611.2	604.8	505.6	857.6	550.4	835.2	649.6
65	0	0	0	803.2	588.8	496	924.8	761.6	937.6	819.2	963.2	633.6
66	0	0	0	822.4	892.8	566.4	800	819.2	720	512	620.8	608
67	0	0	0	707.2	656	390.4	777.6	534.4	726.4	688	889.6	630.4
68	0	0	0	604.8	544	483.2	656	713.6	796.8	608	844.8	707.2
69	0	0	0	732.8	512	518.4	860.8	678.4	784	953.6	665.6	755.2
70	0	0	0	697.6	742.4	540.8	537.6	700.8	758.4	640	755.2	646.4
71	0	0	0	819.2	998.4	457.6	691.2	697.6	678.4	691.2	764.8	707.2
72	0	0	0	617.6	713.6	515.2	716.8	672	640	585.6	742.4	800
73	0	0	0	915.2	662.4	496	732.8	745.6	633.6	534.4	761.6	729.6
74	0	0	0	499.2	659.2	537.6	598.4	745.6	723.2	409.6	713.6	761.6
75	0	0	0	684.8	675.2	483.2	777.6	614.4	880	800	771.2	739.2
76	0	0	0	496	793.6	588.8	624	691.2	553.6	854.4	499.2	915.2
77	0	0	0	902.4	457.6	368	889.6	755.2	784	499.2	617.6	774.4
78	0	0	0	723.2	643.2	550.4	681.6	649.6	736	502.4	579.2	668.8
79	0	0	0	768	560	496	771.2	710.4	675.2	668.8	934.4	1056
80	0	0	0	649.6	819.2	489.6	694.4	646.4	716.8	713.6	652.8	860.8
81	0	0	0	643.2	633.6	435.2	604.8	630.4	659.2	716.8	547.2	505.6
82	0	0	0	643.2	774.4	444.8	665.6	572.8	700.8	707.2	598.4	729.6
83	0	0	0	598.4	1024	460.8	700.8	569.6	745.6	675.2	627.2	544
84	0	0	0	832	768	704	876.8	723.2	761.6	755.2	780.8	662.4
85	0	0	0	800	588.8	617.6	723.2	681.6	780.8	633.6	569.6	886.4
86	0	0	0	534.4	704	377.6	924.8	761.6	579.2	524.8	736	624
87	0	0	0	608	656	464	489.6	576	774.4	761.6	662.4	684.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=40e6', '--ratio=0.375', '--RngRun=33', '--locationFile=locationtxt/locationFile33.txt', '--routingFile=locationtxt/routingFile33.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
