Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.709s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	16	14	14.4	15.8	17.6	15.4	15.4	15.6	14.8	16.6	11.6	14.4	17	14.4	17.2	11.4	13.4	12.6	12	16
61	0	0	0	0	0	0	416	16	128	16	0	144	336	0	120	296	168	248	104	280
62	0	0	0	0	0	280	608	296	0	536	432	0	184	32	496	296	16	304	456	360
63	0	0	0	0	0	536	40	232	88	104	232	256	488	384	168	344	0	584	600	456
64	0	0	0	0	0	296	80	272	40	584	256	536	384	432	272	0	512	592	200	520
65	0	0	0	0	0	592	528	320	0	456	24	568	256	584	392	512	232	232	424	336
66	0	0	0	0	0	448	208	312	480	544	432	336	224	376	152	600	0	600	408	608
67	0	0	0	0	0	384	336	320	24	624	528	304	416	144	624	192	616	376	96	224
68	0	0	0	0	0	304	544	408	192	168	0	0	480	512	384	264	520	120	280	256
69	0	0	0	0	0	216	136	352	296	152	448	176	216	272	56	336	0	536	336	64
70	0	0	0	0	0	136	272	328	24	528	72	416	600	272	600	256	176	128	48	552
71	0	0	0	0	0	0	0	600	328	240	0	32	328	16	48	448	576	600	552	592
72	0	0	0	0	0	592	232	232	600	328	384	328	376	408	104	512	208	488	0	200
73	0	0	0	0	0	512	168	264	512	232	464	72	424	488	584	232	480	440	304	0
74	0	0	0	0	0	88	392	616	368	440	320	0	0	432	472	0	304	624	120	360
75	0	0	0	8	0	168	312	376	0	0	568	528	288	136	264	240	8	256	376	272
76	0	8	8	0	0	152	168	400	440	72	232	32	168	560	224	472	400	592	88	416
77	0	0	0	0	0	448	128	280	560	480	112	368	384	584	216	480	192	520	272	392
78	0	0	0	0	0	176	408	624	328	152	456	464	240	80	616	368	152	512	584	240
79	0	0	0	0	8	248	152	560	392	560	560	552	0	352	296	0	408	400	312	80
80	8	0	0	0	0	16	440	464	0	0	80	0	208	112	8	240	72	600	608	248
