Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.545s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	11	14.2	16.6	12.4
61	259.92	303.2	234.24	215.76
62	229.92	236.64	236.64	236.8
63	235.36	236	236	221.6
64	236.8	236.8	226.4	224.64
65	236	228.8	220	236
66	236.8	229.6	236.8	231.04
67	236.8	236.8	232.88	235.28
68	236	231.36	232.64	236
69	236.64	224	236.64	236.8
70	218.4	234	236	236
71	225.04	236.8	236.8	236.64
72	231.68	236	236	231.6
73	236.8	236.8	232.8	214.8
74	236.8	226.4	214.4	236.8
75	236	231.84	236.24	228.72
76	236.64	236.16	229.12	236.8
77	236	231.2	236	236
78	236.8	223.36	236.8	236.64
79	223.2	231.6	236	233.44
80	224	233.2	236.8	235.68
81	254.4	214	236.8	229.12
82	221.84	234.24	235.84	236
83	224.16	236.64	236.8	232
84	226.56	236	236	222.4
85	228.8	235.36	236.8	225.6
86	236	228.32	236	239.6
87	233.2	236.8	233.2	227.84
88	236	230	224.24	236.8
89	236.64	240	221.6	236
90	236	227.2	236.8	223.2
91	236.8	236.4	217.44	236
92	228.4	236.64	233.28	236
93	232.8	230.08	236	236.64
94	236.8	223.44	236.8	236
95	235.84	237.6	236.24	230.88
96	236.8	219.2	232	234.24
97	231.36	236.8	222.4	236.8
98	234.24	232.8	236.8	232.64
99	240.96	236.64	236	225.76
100	204.48	236	236.8	232
101	230.08	236.8	235.84	225.6
102	236.64	236	232	221.2
103	233.6	236.8	232	232.8
104	237.2	236.8	225.68	236.64
105	233.2	235.84	232.64	236
106	226.16	234.24	236.8	236.8
107	235.36	230.88	236	236
108	230.72	236.8	236.64	236.8
109	239.68	220.8	232.4	236
110	232	236.8	236.8	235.2
111	232	217.6	236	235.04
112	222.8	236.64	236.8	234.16
113	236.8	236.16	222.4	234.56
114	236	220.48	235.84	226.4
115	236.8	232	225.2	230.8
116	234.88	230.4	236	222
117	236.8	228	228.8	236.64
118	233.28	236.64	232.32	236
119	231.84	234.4	236	236.8
120	236.8	227.12	236.8	236.8
avg	233.505	233.432	233	232.413
delay	660.605	1121.59	970.004	680.157
loss	0.890212	0.62058	0.817582	0.88757
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=30e5', '--packetSize=1e2', '--tcp=0', '--RngRun=28'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
