Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.671s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4
60	15.6	14	15.6	16
61	535.92	585.68	534.4	414.08
62	452.72	443.92	416.4	441.52
63	421.84	431.44	438.96	436.72
64	422.64	433.92	426.56	437.52
65	450.4	419.92	451.12	441.12
66	428.56	436.24	439.92	438.96
67	423.76	432.32	426.72	437.52
68	438.64	433.52	427.12	425.2
69	438.72	439.12	439.12	430.56
70	429.6	453.28	454.88	476
71	445.68	460.48	437.76	466
72	420.72	425.52	438.32	420.72
73	431.92	439.12	419.44	439.12
74	439.52	438.56	458.4	415.2
75	464.48	408.72	438.96	436.96
76	413.6	438.72	438.8	415.12
77	435.92	437.52	428.64	438.72
78	411.92	438.56	435.52	439.12
79	454.32	429.84	389.92	462.56
80	439.12	420.72	397.36	423.12
81	436.16	437.76	434.64	414.32
82	412.8	439.12	438.72	436.72
83	427.36	438.56	472.32	473.6
84	432.72	439.92	439.12	432.56
85	436.32	427.12	427.12	437.44
86	430	425.52	436.72	436.72
87	438.56	437.12	420.56	424.72
88	439.92	435.76	435.84	433.44
89	438.96	440.56	423.92	438.32
90	441.12	467.68	442.96	431.92
91	436.72	427.12	434.72	434.24
92	439.12	415.52	441.12	420.72
93	440.32	429.36	437.92	440.24
94	438.32	420.72	424.72	431.76
95	423.76	465.44	451.12	432.8
96	428.16	443.84	448.72	429.36
97	422.56	441.2	438.96	449.92
98	425.52	429.84	439.12	415.92
99	459.84	430.08	405.28	470.24
100	428	441.68	415.84	436.72
101	434.24	425.44	439.12	431.12
102	437.2	426.72	418.72	438.32
103	438.48	439.52	453.36	422.24
104	438.72	419.52	420.72	439.12
105	424.72	438.48	429.84	426.32
106	439.92	432.32	439.92	432.8
107	437.52	417.68	441.52	458.48
108	406.8	436.16	470	416.32
109	440.56	436.4	423.6	439.92
110	433.52	437.12	431.44	438.72
111	437.36	413.92	420.32	439.12
112	439.12	438.72	431.52	428.88
113	438.72	438.32	446.96	424.16
114	438.64	432.96	429.92	425.2
115	439.12	432.24	439.12	426.8
116	436.16	444.96	423.52	398.72
117	419.12	441.36	439.12	444.08
118	406.32	439.12	439.52	434.72
119	420.16	436.32	438.96	431.6
120	446.32	446.48	417.04	457.2
(1,0)	(2,6)	(3,0)	(4,72998)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	435.483	437.58	435.7	435.189
delay	1027.94	887.774	1176.87	862.416
loss	0.741692	0.742339	0.587889	0.752441
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile4.txt', '--routingFile=locationtxt/routingFile4.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs3', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=45'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
