Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.619s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	13.2	15.2	14.4	15.2	13.6	13.6	13.2	15.4	13.8	14.2	15.8	14.4	13.4	16.2	15.2	11.8	14.8	13.8	12.4	16.2
61	184	192	184	192	168	112	96	112	168	144	144	144	168	168	136	144	152	152	136	152
62	200	184	184	184	144	128	104	104	176	176	144	152	160	144	136	128	160	160	128	144
63	200	176	192	200	160	112	80	80	144	128	104	120	144	144	128	120	160	96	64	72
64	184	184	184	176	168	120	96	88	144	120	112	136	160	128	120	120	160	120	88	88
65	200	200	200	200	176	152	120	128	160	128	128	128	184	104	112	112	144	168	128	152
66	184	184	184	184	152	88	72	72	168	104	80	104	160	128	96	136	176	128	88	112
67	184	184	184	184	168	112	72	112	168	120	112	120	160	112	96	112	152	136	96	128
68	160	184	168	176	160	96	104	96	104	144	112	120	184	160	120	128	152	136	96	96
69	192	184	184	184	168	144	120	128	120	128	152	136	160	144	120	136	168	152	128	136
70	200	184	184	192	136	112	96	80	232	136	112	120	192	136	112	112	176	136	96	96
71	192	200	200	200	176	112	80	88	144	120	120	120	168	160	136	144	176	128	104	120
72	200	184	192	184	152	96	88	72	96	120	112	152	72	136	80	120	176	104	88	104
73	192	168	184	184	176	128	120	120	200	104	112	128	248	120	96	120	144	128	88	112
74	176	184	184	184	192	168	112	112	112	152	144	152	136	136	120	104	144	104	72	72
75	192	192	192	192	176	32	120	120	216	128	112	136	208	176	160	160	112	160	128	144
76	192	192	184	184	168	288	136	152	136	144	136	136	160	144	136	144	232	168	152	160
77	192	200	192	192	160	96	120	96	208	160	136	136	176	152	128	136	152	160	152	152
78	192	200	192	176	184	128	96	96	160	152	152	152	192	160	128	136	144	144	104	152
79	192	192	200	184	176	136	136	128	168	136	128	152	72	160	128	168	176	136	112	144
80	192	184	176	176	168	128	104	88	152	112	104	128	280	112	112	128	168	112	128	152
81	184	200	192	200	200	80	136	120	32	160	136	160	168	128	112	136	176	120	112	128
82	192	192	176	192	176	192	104	128	312	184	160	160	72	144	136	168	168	104	88	112
83	200	192	200	200	144	96	56	56	136	144	120	136	256	112	80	104	168	136	96	128
84	200	184	192	192	176	128	144	136	208	144	144	160	184	128	112	128	192	128	96	112
85	192	200	200	192	192	0	128	128	160	136	128	136	168	160	152	168	176	136	104	120
86	184	200	192	192	168	288	72	80	144	104	136	112	160	128	96	104	144	136	96	128
87	176	192	176	160	184	136	152	136	168	152	136	144	168	136	136	152	144	136	120	136
88	200	200	192	200	184	120	120	112	152	128	120	144	136	128	112	128	168	136	128	144
89	200	200	200	200	176	80	96	104	176	128	112	144	176	96	88	112	168	112	80	120
90	192	192	192	176	168	0	80	96	160	128	128	136	144	112	96	96	152	120	80	80
91	200	184	192	192	152	0	104	104	176	152	128	120	168	136	120	128	184	144	104	120
92	192	200	192	192	168	432	96	96	168	144	144	152	112	144	128	152	168	152	128	144
93	184	176	192	184	176	112	112	112	152	160	144	152	184	160	120	128	136	152	112	136
94	200	176	168	168	168	128	120	120	136	144	112	112	168	176	152	160	160	168	136	152
95	192	192	192	184	144	24	136	120	192	152	144	152	168	136	152	160	144	152	144	152
96	192	200	192	200	176	232	128	128	136	152	152	152	168	128	112	120	192	136	120	144
97	200	192	192	192	176	176	136	136	200	160	144	152	160	160	136	136	168	152	136	136
98	192	184	168	168	184	104	96	112	168	160	136	144	176	136	96	120	168	144	104	120
99	192	184	184	168	168	104	80	88	104	144	104	128	176	112	88	104	152	80	40	88
100	200	192	192	192	168	120	80	104	240	112	128	128	152	120	104	112	176	96	80	104
101	192	184	176	184	176	120	112	120	152	128	144	136	160	120	96	120	152	152	112	120
102	192	184	192	192	192	152	136	128	104	152	152	160	112	160	136	144	176	168	128	120
103	192	176	168	160	160	120	120	104	232	144	120	120	240	168	136	144	160	152	128	136
104	184	176	176	176	144	128	88	104	168	176	160	160	120	168	144	152	152	168	128	128
105	184	192	176	184	160	128	120	120	80	144	128	136	200	152	96	104	160	104	88	96
106	192	200	192	184	200	152	136	144	0	144	128	152	184	104	96	120	144	128	120	144
107	176	176	192	192	176	120	88	96	456	160	136	136	144	144	112	112	136	136	104	128
108	192	184	200	192	184	120	88	88	160	144	104	128	168	120	104	112	96	128	88	120
109	192	192	192	192	192	136	88	120	136	112	128	144	160	128	120	136	224	168	136	168
110	192	192	184	184	144	104	88	72	200	144	128	144	184	144	128	128	168	112	112	136
111	176	184	184	168	192	120	112	96	168	80	56	96	128	144	96	112	168	136	56	80
112	192	200	192	192	192	128	104	128	120	160	136	144	168	136	128	128	160	144	112	128
113	200	192	176	184	168	120	112	96	232	168	128	152	176	128	88	96	160	160	120	128
114	200	200	192	192	176	16	120	104	48	144	136	136	136	120	120	128	136	128	88	120
115	200	184	192	192	192	176	88	120	248	96	112	120	176	88	96	128	96	128	96	128
116	200	192	200	192	168	112	104	120	144	120	120	144	168	152	128	144	224	136	120	136
117	184	184	168	168	160	216	120	120	184	160	168	176	184	160	136	128	168	136	120	120
118	168	176	184	176	176	136	128	120	168	96	96	104	152	120	88	112	152	112	88	112
119	200	184	192	192	168	72	72	56	144	80	64	120	160	128	64	80	152	104	56	88
120	200	184	200	200	192	128	128	144	200	160	144	176	184	184	184	192	192	144	96	168
avg	191.2	188.667	187.467	186.133	171.467	125.733	106.667	108.133	164	137.6	126.667	138	165.867	137.867	117.067	129.067	161.733	135.2	106.267	124.933
delay	9.64505	13.3053	13.1366	13.0072	19.4922	232.63	32.705	32.7127	144.243	35.5494	34.1242	33.4715	90.8304	44.8714	43.0683	42.3977	58.958	50.1913	50.3789	49.3906
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs1', '--datarate=2e5', '--clNum=20', '--ratio=0.375', '--RngRun=113'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
