Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.391s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	12.8	15.6	13.8	14.8
61	3992	4000	4000	3992
62	4000	3984	3984	3992
63	4008	4000	4000	4000
64	4000	4024	4000	4000
65	4000	3984	4008	4008
66	4008	4016	4008	4000
67	3984	3984	3992	4000
68	4016	4024	4016	4000
69	4000	3984	3992	4008
70	4000	4000	4000	4000
71	3992	4000	4000	3984
72	4000	4008	3984	4000
73	3984	3984	4000	3984
74	3992	3984	3992	3992
75	3984	3984	3984	3992
76	4016	4016	4000	4008
77	4000	3984	4000	4000
78	3992	4008	4008	4000
79	4016	4000	4000	4008
80	4000	4000	4000	4000
81	3984	4008	4008	3984
82	3984	3984	3984	4008
83	3992	3984	3984	3984
84	4016	4016	4016	4000
85	4000	3992	3984	4000
86	3984	4000	4008	4000
87	4008	3984	3984	3992
88	4000	4000	4000	4000
89	3984	3992	3984	3984
90	3984	3992	3992	3984
91	3984	3984	3992	4000
92	4000	3992	3984	3984
93	3992	3984	3992	3992
94	4000	4008	4000	4000
95	4000	4000	4000	4000
96	3992	3992	4000	4000
97	3992	4008	4008	3984
98	4008	4000	3992	4008
99	3984	3984	3992	3984
100	4000	4000	3984	4000
101	3984	3984	4000	4000
102	4000	3992	3992	3992
103	3992	4000	4000	3992
104	3984	3984	3984	3976
105	3984	3984	3984	4000
106	4000	4000	4000	4000
107	3984	3984	3984	3976
108	3984	3984	3984	3984
109	4000	3992	3984	3992
110	4000	4000	4008	4008
111	3992	4000	4000	4000
112	4000	4000	4000	3984
113	4000	3992	3984	4000
114	3984	3984	3984	3984
115	4008	4016	4016	4008
116	4000	4000	4008	4008
117	4000	4008	4008	4008
118	3984	3984	3984	3976
119	4000	3984	3984	4000
120	3992	4000	4000	3992
avg	3995.73	3995.73	3995.73	3995.6
delay	1480.65	1484.92	1484.88	1483.91
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs6', '--datarate=8e6', '--RngRun=113'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
