Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.812s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	13.2	13	17.2	13.6	17.2	15.2	16.4	12.2	16.8	16	15.2	15.8
61	0	0	0	1017.6	979.2	1251.2	867.2	1292.8	774.4	1436.8	1340.8	1142.4
62	0	0	0	1187.2	915.2	992	1104	1139.2	937.6	1260.8	720	736
63	0	0	0	928	880	524.8	777.6	947.2	851.2	796.8	793.6	774.4
64	0	0	0	953.6	777.6	534.4	876.8	822.4	921.6	851.2	883.2	1030.4
65	0	0	0	889.6	1107.2	713.6	1046.4	796.8	995.2	1020.8	873.6	1081.6
66	0	0	0	784	969.6	726.4	870.4	748.8	960	764.8	873.6	1020.8
67	0	0	0	988.8	931.2	790.4	1030.4	800	732.8	1222.4	1043.2	928
68	0	0	0	723.2	848	556.8	1040	892.8	1001.6	614.4	950.4	1180.8
69	0	0	0	828.8	995.2	572.8	944	998.4	828.8	892.8	1148.8	854.4
70	0	0	0	758.4	793.6	572.8	870.4	956.8	899.2	870.4	976	1014.4
71	0	0	0	950.4	908.8	652.8	883.2	1020.8	902.4	979.2	1072	688
72	0	0	0	844.8	937.6	550.4	924.8	844.8	883.2	944	1008	1001.6
73	0	0	0	553.6	912	553.6	921.6	995.2	857.6	803.2	931.2	1052.8
74	0	0	0	748.8	1145.6	627.2	886.4	876.8	1036.8	1123.2	982.4	819.2
75	0	0	0	716.8	1174.4	550.4	854.4	1056	716.8	1017.6	880	1008
76	0	0	0	851.2	742.4	790.4	998.4	883.2	880	876.8	982.4	1094.4
77	0	0	0	876.8	742.4	800	796.8	915.2	748.8	1129.6	1187.2	972.8
78	0	0	0	963.2	928	748.8	784	1065.6	1036.8	988.8	729.6	777.6
79	0	0	0	848	1030.4	748.8	995.2	819.2	700.8	921.6	1081.6	988.8
80	0	0	0	1011.2	912	496	892.8	870.4	960	803.2	1081.6	1072
81	0	0	0	742.4	921.6	656	883.2	720	764.8	979.2	902.4	985.6
82	0	0	0	985.6	1225.6	668.8	918.4	816	1020.8	588.8	931.2	940.8
83	0	0	0	803.2	940.8	665.6	912	1081.6	790.4	1027.2	915.2	896
84	0	0	0	940.8	1040	697.6	985.6	841.6	988.8	1187.2	742.4	905.6
85	0	0	0	998.4	835.2	684.8	883.2	1001.6	1174.4	886.4	876.8	761.6
86	0	0	0	937.6	1004.8	630.4	665.6	886.4	854.4	793.6	889.6	1008
87	0	0	0	710.4	1212.8	665.6	979.2	880	947.2	844.8	998.4	742.4
88	0	0	0	982.4	1017.6	745.6	886.4	1027.2	918.4	896	838.4	953.6
89	0	0	0	796.8	937.6	777.6	947.2	812.8	787.2	963.2	742.4	1235.2
90	0	0	0	848	752	624	771.2	1094.4	851.2	835.2	796.8	835.2
avg	0	0	0	872.32	950.613	685.653	906.56	930.133	890.773	944	939.093	950.08
delay	0.257576	0.230769	0.232558	554.279	536.677	503.529	505.936	544.025	540.216	563.981	545.346	541.864
loss	0	0	0	0.381092	0.598307	0.122653	0.118537	0.397206	0.637722	0.402655	0.373483	0.59587
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=30', '--locationFile=locationtxt/locationFile33.txt', '--routingFile=locationtxt/routingFile33.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
