Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.072s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	11.6	14	13.2	15.8	15.2	12.8	17.6	12.4	16.6	15	15.8	16.2
61	0	0	0	880	1532.8	1392	1097.6	1353.6	892.8	1091.2	934.4	1148.8
62	0	0	0	755.2	1113.6	793.6	1030.4	1260.8	1116.8	966.4	953.6	1043.2
63	0	0	0	844.8	857.6	668.8	960	1171.2	736	889.6	912	1014.4
64	0	0	0	1001.6	729.6	787.2	966.4	1068.8	889.6	1068.8	1014.4	838.4
65	0	0	0	1004.8	1126.4	662.4	905.6	1097.6	1030.4	924.8	873.6	934.4
66	0	0	0	1072	1187.2	620.8	995.2	963.2	867.2	1062.4	944	1219.2
67	0	0	0	803.2	1203.2	598.4	739.2	889.6	918.4	713.6	1225.6	851.2
68	0	0	0	707.2	918.4	588.8	1046.4	912	956.8	867.2	937.6	1049.6
69	0	0	0	851.2	1027.2	470.4	876.8	963.2	915.2	803.2	1164.8	992
70	0	0	0	851.2	1027.2	665.6	976	972.8	915.2	665.6	825.6	832
71	0	0	0	1116.8	774.4	582.4	995.2	729.6	1126.4	1084.8	723.2	1052.8
72	0	0	0	963.2	822.4	572.8	1068.8	1123.2	1011.2	1113.6	1158.4	1017.6
73	0	0	0	924.8	793.6	643.2	806.4	912	806.4	838.4	816	972.8
