Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.760s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	15.4	17	15	15.2	12.2	13.4	16.8	15.8	15.8	16.6	16.8	12.4
61	0	0	0	1177.6	764.8	1036.8	1334.4	1008	825.6	1446.4	1225.6	1257.6
62	0	0	0	1331.2	1052.8	1129.6	1216	1017.6	1001.6	1289.6	1126.4	944
63	0	0	0	1110.4	1132.8	665.6	940.8	844.8	860.8	889.6	1107.2	828.8
64	0	0	0	995.2	1027.2	732.8	784	761.6	1110.4	950.4	908.8	1033.6
65	0	0	0	1238.4	953.6	896	979.2	982.4	1190.4	771.2	1065.6	969.6
66	0	0	0	1097.6	880	569.6	1075.2	931.2	963.2	886.4	1145.6	956.8
67	0	0	0	956.8	700.8	684.8	892.8	1008	1030.4	937.6	1040	892.8
68	0	0	0	969.6	1174.4	787.2	1212.8	985.6	870.4	854.4	902.4	809.6
69	0	0	0	982.4	1049.6	556.8	972.8	928	905.6	1052.8	985.6	838.4
70	0	0	0	816	1104	585.6	1174.4	860.8	905.6	902.4	1020.8	844.8
71	0	0	0	563.2	822.4	643.2	851.2	752	956.8	748.8	851.2	1158.4
72	0	0	0	972.8	921.6	611.2	1139.2	1046.4	1024	966.4	982.4	800
73	0	0	0	899.2	860.8	592	572.8	809.6	924.8	771.2	918.4	1075.2
74	0	0	0	1004.8	1276.8	691.2	1161.6	1148.8	1116.8	992	937.6	806.4
75	0	0	0	1014.4	848	649.6	1014.4	947.2	1011.2	1011.2	809.6	1004.8
76	0	0	0	803.2	876.8	822.4	1014.4	896	867.2	812.8	1139.2	998.4
77	0	0	0	944	972.8	579.2	723.2	1171.2	899.2	768	1030.4	876.8
78	0	0	0	924.8	940.8	726.4	988.8	979.2	908.8	841.6	857.6	729.6
79	0	0	0	956.8	1084.8	585.6	1116.8	1104	1088	800	880	704
80	0	0	0	976	1046.4	595.2	1091.2	736	950.4	1027.2	1091.2	1244.8
81	0	0	0	1017.6	1129.6	604.8	940.8	1107.2	1257.6	691.2	1126.4	921.6
82	0	0	0	726.4	912	713.6	892.8	1088	1020.8	1014.4	1040	947.2
83	0	0	0	1235.2	976	617.6	851.2	976	1094.4	886.4	854.4	908.8
84	0	0	0	915.2	1142.4	678.4	825.6	963.2	1360	675.2	1004.8	947.2
85	0	0	0	867.2	870.4	483.2	1075.2	1136	998.4	707.2	924.8	1116.8
86	0	0	0	1001.6	950.4	844.8	675.2	806.4	844.8	1072	950.4	1129.6
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=35e6', '--ratio=0.375', '--RngRun=24', '--locationFile=locationtxt/locationFile33.txt', '--routingFile=locationtxt/routingFile33.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
