Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.820s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	16.8	16.4	14.4	11	12.2	13.2	16.2	14	15.2	15	13	16.6
61	0	0	0	1040	1270.4	1091.2	1155.2	812.8	1017.6	1228.8	1171.2	844.8
62	0	0	0	1126.4	950.4	1027.2	1148.8	1126.4	790.4	1187.2	1212.8	1123.2
63	0	0	0	918.4	1158.4	1056	1155.2	883.2	1107.2	1072	1145.6	1440
64	0	0	0	966.4	899.2	886.4	1324.8	1494.4	934.4	873.6	1452.8	880
65	0	0	0	1232	1164.8	1107.2	1139.2	1286.4	988.8	1548.8	985.6	1068.8
66	0	0	0	1036.8	1196.8	851.2	1312	1318.4	1040	707.2	1331.2	956.8
67	0	0	0	1318.4	1123.2	1321.6	819.2	1417.6	912	1148.8	1177.6	902.4
68	0	0	0	1001.6	1216	1059.2	1123.2	1212.8	1171.2	1155.2	1193.6	1171.2
69	0	0	0	1094.4	1091.2	1347.2	960	1312	1152	1280	819.2	1001.6
70	0	0	0	838.4	976	1254.4	1190.4	1155.2	1187.2	1107.2	1318.4	1440
71	0	0	0	1340.8	1440	844.8	1094.4	1219.2	1148.8	1251.2	1168	1056
72	0	0	0	588.8	1158.4	988.8	1049.6	876.8	1030.4	1408	1171.2	1129.6
73	0	0	0	1161.6	1075.2	1299.2	1100.8	921.6	947.2	1148.8	1433.6	1459.2
74	0	0	0	1164.8	1075.2	1244.8	1328	1372.8	1331.2	809.6	1180.8	995.2
75	0	0	0	1398.4	1097.6	1008	1356.8	860.8	979.2	1280	611.2	1180.8
76	0	0	0	1299.2	1180.8	1276.8	1411.2	835.2	1062.4	1100.8	1177.6	854.4
77	0	0	0	912	601.6	809.6	678.4	1020.8	1104	1001.6	944	1078.4
78	0	0	0	713.6	1020.8	1248	1068.8	1353.6	944	1190.4	902.4	1180.8
79	0	0	0	915.2	979.2	1340.8	1155.2	1040	1251.2	1065.6	1379.2	905.6
80	0	0	0	1040	1180.8	1158.4	1097.6	1059.2	1228.8	1068.8	812.8	1238.4
81	0	0	0	1219.2	1296	953.6	1113.6	1203.2	1488	979.2	1145.6	1193.6
82	0	0	0	1353.6	1267.2	1257.6	1545.6	1276.8	1184	1120	1081.6	953.6
83	0	0	0	1484.8	729.6	1376	1241.6	736	1164.8	1225.6	1004.8	1171.2
84	0	0	0	1267.2	1152	1203.2	988.8	1164.8	784	576	1139.2	1174.4
85	0	0	0	1052.8	1356.8	1136	1388.8	1193.6	988.8	1174.4	1052.8	1216
86	0	0	0	1046.4	1081.6	1113.6	1049.6	1040	1155.2	832	934.4	979.2
87	0	0	0	1068.8	1084.8	1196.8	1340.8	992	1347.2	1385.6	1238.4	1196.8
88	0	0	0	1283.2	1100.8	1564.8	1193.6	793.6	1078.4	1052.8	739.2	1292.8
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs5', '--datarate=20e6', '--ratio=0.375', '--RngRun=14', '--locationFile=locationtxt/locationFile33.txt', '--routingFile=locationtxt/routingFile33.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
