Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  3484	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  2070	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1908	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2825	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1937	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1971	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2856	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1976	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  2115	  0
15 	  16	  4	  10	  1	  1
9 	  10	  0	  2	  160	  1
9 	  10	  1	  4	  19	  1
13 	  14	  0	  2	  144	  1
7 	  8	  0	  7	  36	  1
14 	  15	  0	  7	  9	  1
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2497	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1705	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1562	  0
15 	  16	  2	  10	  18	  1
7 	  8	  2	  10	  63	  1
13 	  14	  3	  6	  24	  1
14 	  15	  3	  6	  6	  1
6 	  7	  2	  10	  20	  1
5 	  6	  3	  6	  13	  1
6 	  7	  0	  7	  2	  1
15 	  16	  1	  10	  1	  1
5 	  6	  0	  2	  169	  1
1 	  2	  0	  2	  52	  1
7 	  8	  1	  10	  28	  1
11 	  12	  2	  10	  25	  1
1 	  2	  1	  4	  9	  1
5 	  6	  1	  4	  52	  1
15 	  16	  0	  7	  32	  1
3 	  4	  1	  10	  29	  1
6 	  7	  3	  6	  34	  1
14 	  15	  2	  10	  9	  1
11 	  12	  1	  10	  7	  1
13 	  14	  0	  7	  4	  1
10 	  11	  0	  7	  4	  1
1 	  2	  3	  6	  4	  1
2 	  3	  2	  10	  5	  1

 TotalReset Number= 15834
