Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2300	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1565	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1709	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  2439	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1727	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  1825	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  3210	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1908	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1645	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  3284	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  1957	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1643	  0
5 	  6	  0	  2	  113	  1
1 	  2	  0	  2	  156	  1
15 	  16	  1	  10	  16	  1
7 	  8	  2	  10	  3	  1
13 	  14	  0	  2	  116	  1
11 	  12	  1	  10	  16	  1
1 	  2	  1	  4	  4	  1
7 	  8	  1	  10	  14	  1
3 	  4	  0	  7	  9	  1
11 	  12	  2	  10	  8	  1
1 	  2	  3	  6	  4	  1
9 	  10	  0	  2	  72	  1
15 	  16	  0	  7	  16	  1
5 	  6	  1	  4	  26	  1
13 	  14	  0	  7	  9	  1
5 	  6	  3	  6	  10	  1
14 	  15	  2	  10	  5	  1
5 	  6	  0	  7	  8	  1
2 	  3	  3	  6	  4	  1
3 	  4	  2	  10	  18	  1
2 	  3	  2	  10	  8	  1
13 	  14	  1	  4	  4	  1
11 	  12	  0	  7	  4	  1
9 	  10	  1	  4	  18	  1
9 	  10	  3	  6	  8	  1
9 	  10	  0	  7	  4	  1

 TotalReset Number= 15128
