Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  2407	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1532	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  1651	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2955	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  2157	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1837	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2430	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1825	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1788	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  3586	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  2120	  0
14 	  13	  4	  10	  34	  0
13 	  14	  4	  10	  2413	  0
7 	  8	  2	  10	  32	  1
13 	  14	  3	  6	  4	  1
6 	  7	  2	  10	  2	  1
15 	  16	  2	  10	  15	  1
14 	  15	  0	  7	  4	  1
11 	  12	  1	  10	  51	  1
13 	  14	  0	  2	  140	  1
9 	  10	  0	  2	  112	  1
5 	  6	  0	  2	  96	  1
3 	  4	  1	  10	  15	  1
5 	  6	  1	  4	  16	  1
1 	  2	  0	  2	  116	  1
7 	  8	  0	  7	  32	  1
14 	  15	  3	  6	  4	  1
6 	  7	  3	  6	  9	  1
15 	  16	  0	  7	  15	  1
11 	  12	  2	  10	  33	  1
11 	  12	  0	  7	  84	  1
10 	  11	  3	  6	  23	  1
2 	  3	  0	  7	  44	  1
10 	  11	  2	  10	  7	  1
3 	  4	  2	  10	  24	  1
7 	  8	  1	  10	  75	  1
5 	  6	  3	  6	  8	  1
9 	  10	  3	  6	  27	  1
9 	  10	  0	  7	  11	  1
2 	  3	  3	  6	  38	  1
3 	  4	  0	  7	  26	  1
15 	  16	  1	  10	  32	  1
2 	  3	  2	  10	  9	  1
1 	  2	  0	  7	  9	  1
13 	  14	  1	  4	  4	  1
10 	  11	  0	  7	  15	  1
1 	  2	  1	  4	  8	  1
9 	  10	  1	  4	  9	  1
6 	  7	  0	  7	  4	  1
13 	  14	  0	  7	  4	  1
1 	  2	  3	  6	  4	  1

 TotalReset Number= 14909
