Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  2906	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1998	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1874	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2158	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1484	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1584	  0
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  2392	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1647	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1623	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  2376	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1595	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1423	  0
1 	  2	  0	  2	  97	  1
9 	  10	  1	  4	  39	  1
7 	  8	  1	  10	  30	  1
9 	  10	  0	  2	  113	  1
5 	  6	  0	  2	  164	  1
7 	  8	  0	  7	  5	  1
15 	  16	  0	  7	  14	  1
15 	  16	  2	  10	  10	  1
6 	  7	  3	  6	  14	  1
5 	  6	  3	  6	  4	  1
13 	  14	  0	  2	  96	  1
1 	  2	  1	  4	  24	  1
11 	  12	  1	  10	  61	  1
13 	  14	  1	  4	  26	  1
9 	  10	  3	  6	  5	  1
15 	  16	  1	  10	  24	  1
11 	  12	  0	  7	  20	  1
2 	  3	  3	  6	  27	  1
11 	  12	  2	  10	  2	  1
2 	  3	  2	  10	  4	  1
3 	  4	  0	  7	  5	  1
3 	  4	  2	  10	  1	  1
7 	  8	  2	  10	  10	  1
14 	  15	  3	  6	  5	  1
6 	  7	  0	  7	  4	  1
13 	  14	  0	  7	  4	  1
14 	  15	  2	  10	  1	  1
5 	  6	  1	  4	  4	  1
10 	  11	  2	  10	  4	  1
10 	  11	  0	  7	  4	  1
9 	  10	  0	  7	  3	  1

 TotalReset Number= 14695
