Dst	Src	HeMcs	Txlevel	Num	isObss
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  3053	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  2020	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  2014	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  3154	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  1681	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1508	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  3770	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  2923	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  2483	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2113	  0
11 	  10	  4	  10	  10	  0
10 	  11	  4	  10	  1542	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1538	  0
15 	  16	  1	  10	  32	  1
9 	  10	  1	  4	  39	  1
9 	  10	  0	  2	  96	  1
1 	  2	  0	  2	  72	  1
7 	  8	  1	  10	  59	  1
1 	  2	  1	  4	  25	  1
13 	  14	  0	  2	  138	  1
11 	  12	  1	  10	  57	  1
7 	  8	  0	  7	  80	  1
5 	  6	  1	  4	  17	  1
3 	  4	  0	  7	  4	  1
5 	  6	  3	  6	  26	  1
5 	  6	  0	  7	  20	  1
14 	  15	  2	  10	  6	  1
3 	  4	  1	  10	  1	  1
3 	  4	  2	  10	  15	  1
9 	  10	  3	  6	  4	  1
15 	  16	  0	  7	  67	  1
6 	  7	  3	  6	  9	  1
15 	  16	  2	  10	  16	  1
14 	  15	  0	  7	  42	  1
13 	  14	  3	  6	  18	  1
5 	  6	  0	  2	  88	  1
11 	  12	  2	  10	  3	  1
14 	  15	  3	  6	  36	  1
7 	  8	  2	  10	  55	  1
6 	  7	  0	  7	  8	  1
13 	  14	  1	  4	  36	  1
13 	  14	  0	  7	  9	  1
6 	  7	  2	  10	  1	  1
11 	  12	  0	  7	  4	  1
10 	  11	  3	  6	  5	  1

 TotalReset Number= 15147
