Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  2614	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1713	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  1594	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  2522	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1775	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1805	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2478	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1832	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1744	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2627	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1697	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1716	  0
5 	  6	  0	  2	  116	  1
9 	  10	  0	  2	  144	  1
1 	  2	  0	  2	  100	  1
3 	  4	  2	  10	  19	  1
7 	  8	  1	  10	  40	  1
3 	  4	  0	  7	  5	  1
10 	  11	  3	  6	  20	  1
10 	  11	  0	  7	  4	  1
2 	  3	  2	  10	  4	  1
11 	  12	  2	  10	  1	  1
1 	  2	  1	  4	  18	  1
11 	  12	  1	  10	  39	  1
7 	  8	  2	  10	  12	  1
13 	  14	  0	  2	  120	  1
5 	  6	  1	  4	  17	  1
3 	  4	  1	  10	  15	  1
15 	  16	  1	  10	  4	  1
9 	  10	  1	  4	  12	  1
7 	  8	  0	  7	  28	  1
15 	  16	  0	  7	  20	  1
15 	  16	  2	  10	  6	  1
6 	  7	  3	  6	  16	  1
14 	  15	  3	  6	  5	  1
5 	  6	  3	  6	  4	  1

 TotalReset Number= 16037
