Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  10999	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  8877	  0
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  8885	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  6919	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  11343	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  9146	  0
8 	  9	  0	  7	  151	  1
1 	  2	  0	  7	  28	  1
2 	  3	  2	  10	  180	  1
7 	  8	  0	  7	  45	  1
8 	  9	  2	  10	  96	  1
7 	  8	  3	  6	  55	  1
2 	  3	  0	  7	  147	  1
1 	  2	  3	  6	  73	  1

 TotalReset Number= 12765
