Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  3941	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  2073	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  2070	  0
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  2364	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1606	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1822	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  3588	  0
15 	  14	  4	  10	  9	  0
14 	  15	  4	  10	  2277	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  1895	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2645	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1838	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1747	  0
1 	  2	  0	  2	  173	  1
13 	  14	  0	  2	  132	  1
7 	  8	  2	  10	  19	  1
14 	  15	  3	  6	  16	  1
6 	  7	  0	  7	  10	  1
5 	  6	  0	  7	  4	  1
13 	  14	  0	  7	  2	  1
5 	  6	  0	  2	  88	  1
9 	  10	  0	  2	  112	  1
9 	  10	  1	  4	  60	  1
7 	  8	  1	  10	  47	  1
3 	  4	  0	  7	  29	  1
11 	  12	  0	  7	  34	  1
3 	  4	  2	  10	  16	  1
10 	  11	  3	  6	  9	  1
15 	  16	  2	  10	  25	  1
6 	  7	  2	  10	  5	  1
6 	  7	  3	  6	  13	  1
5 	  6	  3	  6	  8	  1
14 	  15	  0	  7	  13	  1
13 	  14	  3	  6	  4	  1
15 	  16	  0	  7	  47	  1
7 	  8	  0	  7	  19	  1
11 	  12	  1	  10	  1	  1
11 	  12	  2	  10	  13	  1
3 	  4	  1	  10	  20	  1
2 	  3	  2	  10	  8	  1
9 	  10	  0	  7	  4	  1
1 	  2	  1	  4	  27	  1
1 	  2	  0	  7	  15	  1
15 	  16	  1	  10	  5	  1
2 	  3	  0	  7	  10	  1
13 	  14	  1	  4	  5	  1
1 	  2	  3	  6	  18	  1
10 	  11	  2	  10	  9	  1

 TotalReset Number= 15906
