Dst	Src	HeMcs	Txlevel	Num	isObss
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  3405	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  2283	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1824	  0
16 	  15	  4	  10	  30	  0
15 	  16	  4	  10	  3379	  0
15 	  14	  4	  10	  11	  0
14 	  15	  4	  10	  1966	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1886	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2531	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1840	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  1889	  0
12 	  11	  4	  10	  10	  0
11 	  12	  4	  10	  2463	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1708	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1862	  0
11 	  12	  0	  7	  13	  1
3 	  4	  2	  10	  30	  1
3 	  4	  0	  7	  27	  1
10 	  11	  3	  6	  5	  1
2 	  3	  0	  7	  5	  1
9 	  10	  0	  7	  5	  1
1 	  2	  0	  7	  6	  1
1 	  2	  3	  6	  4	  1
10 	  11	  2	  10	  8	  1
7 	  8	  1	  10	  22	  1
1 	  2	  0	  2	  128	  1
7 	  8	  2	  10	  12	  1
13 	  14	  0	  2	  86	  1
11 	  12	  1	  10	  15	  1
5 	  6	  0	  2	  120	  1
9 	  10	  0	  2	  92	  1
1 	  2	  1	  4	  16	  1
3 	  4	  1	  10	  4	  1
15 	  16	  2	  10	  20	  1
6 	  7	  3	  6	  34	  1
14 	  15	  0	  7	  9	  1
15 	  16	  0	  7	  18	  1
14 	  15	  2	  10	  8	  1
9 	  10	  1	  4	  17	  1
5 	  6	  1	  4	  12	  1
6 	  7	  2	  10	  12	  1
5 	  6	  0	  7	  12	  1
11 	  12	  2	  10	  9	  1
7 	  8	  0	  7	  13	  1
5 	  6	  3	  6	  8	  1
6 	  7	  0	  7	  8	  1
2 	  3	  3	  6	  15	  1
13 	  14	  1	  4	  9	  1
10 	  11	  0	  7	  1	  1
15 	  16	  1	  10	  3	  1
14 	  15	  3	  6	  4	  1
13 	  14	  3	  6	  14	  1
13 	  14	  0	  7	  4	  1

 TotalReset Number= 15326
