Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  11379	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  8861	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  8940	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  7371	  0
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  11669	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  9207	  0
8 	  9	  2	  10	  328	  1
1 	  2	  3	  6	  167	  1
2 	  3	  0	  7	  243	  1
7 	  8	  0	  7	  58	  1
1 	  2	  0	  7	  53	  1
2 	  3	  2	  10	  180	  1
8 	  9	  0	  7	  371	  1
7 	  8	  3	  6	  116	  1

 TotalReset Number= 13770
