Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  3151	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  2059	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  2110	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  2746	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1793	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1822	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2510	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1691	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1717	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2425	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1505	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1536	  0
13 	  14	  0	  2	  181	  1
5 	  6	  0	  2	  72	  1
9 	  10	  0	  2	  116	  1
1 	  2	  3	  6	  4	  1
11 	  12	  2	  10	  20	  1
11 	  12	  0	  7	  12	  1
7 	  8	  1	  10	  19	  1
3 	  4	  0	  7	  36	  1
1 	  2	  1	  4	  19	  1
3 	  4	  1	  10	  7	  1
11 	  12	  1	  10	  25	  1
15 	  16	  2	  10	  5	  1
2 	  3	  0	  7	  6	  1
7 	  8	  2	  10	  25	  1
1 	  2	  0	  2	  88	  1
15 	  16	  1	  10	  19	  1
9 	  10	  1	  4	  18	  1
13 	  14	  3	  6	  11	  1
7 	  8	  0	  7	  25	  1
15 	  16	  0	  7	  14	  1
13 	  14	  0	  7	  8	  1
3 	  4	  2	  10	  14	  1
6 	  7	  0	  7	  1	  1
2 	  3	  3	  6	  27	  1
10 	  11	  0	  7	  4	  1
2 	  3	  2	  10	  1	  1
10 	  11	  3	  6	  4	  1
1 	  2	  0	  7	  4	  1
10 	  11	  2	  10	  4	  1
9 	  10	  3	  6	  4	  1
14 	  15	  3	  6	  7	  1
5 	  6	  3	  6	  4	  1
5 	  6	  1	  4	  4	  1
13 	  14	  1	  4	  8	  1
6 	  7	  2	  10	  4	  1

 TotalReset Number= 15024
