Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2238	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1703	  0
10 	  9	  4	  10	  9	  0
9 	  10	  4	  10	  1832	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  2913	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  2105	  0
14 	  13	  4	  10	  10	  0
13 	  14	  4	  10	  1706	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  2790	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  1811	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  1500	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  1985	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1545	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1622	  0
11 	  12	  0	  10	  8	  1
15 	  16	  0	  10	  1	  1
11 	  12	  1	  10	  3	  1
7 	  8	  1	  10	  2	  1
7 	  8	  0	  10	  8	  1
3 	  4	  1	  10	  30	  1
9 	  10	  1	  4	  13	  1
1 	  2	  1	  4	  4	  1
10 	  11	  1	  4	  15	  1
10 	  11	  1	  10	  9	  1
15 	  16	  1	  10	  34	  1
5 	  6	  1	  4	  8	  1
13 	  14	  1	  4	  4	  1

 TotalTx Number= 24000

 TotalReset Number= 6379
