Dst	Src	HeMcs	Txlevel	Num	isObss
16 	  15	  4	  10	  10	  0
15 	  16	  4	  10	  2711	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1801	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  2009	  0
4 	  3	  4	  10	  10	  0
3 	  4	  4	  10	  2276	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1919	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  1594	  0
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2082	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1665	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1501	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2141	  0
7 	  6	  4	  10	  9	  0
6 	  7	  4	  10	  1524	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1516	  0
10 	  11	  1	  10	  1	  1
7 	  8	  0	  10	  12	  1
11 	  12	  0	  10	  34	  1
15 	  16	  1	  10	  10	  1
6 	  7	  1	  10	  21	  1
13 	  14	  1	  4	  16	  1
15 	  16	  0	  10	  10	  1
10 	  11	  1	  4	  8	  1
11 	  12	  1	  10	  4	  1
2 	  3	  1	  10	  4	  1
2 	  3	  1	  4	  4	  1
7 	  8	  1	  10	  18	  1
14 	  15	  1	  4	  4	  1

 TotalTx Number= 23000

 TotalReset Number= 6337
