Dst	Src	HeMcs	Txlevel	Num	isObss
12 	  11	  4	  10	  9	  0
11 	  12	  4	  10	  2177	  0
11 	  10	  4	  10	  9	  0
10 	  11	  4	  10	  1857	  0
10 	  9	  4	  10	  10	  0
9 	  10	  4	  10	  1850	  0
4 	  3	  4	  10	  9	  0
3 	  4	  4	  10	  1990	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  1545	  0
2 	  1	  4	  10	  29	  0
1 	  2	  4	  10	  1497	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  2331	  0
7 	  6	  4	  10	  10	  0
6 	  7	  4	  10	  1750	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  1537	  0
16 	  15	  4	  10	  9	  0
15 	  16	  4	  10	  2400	  0
15 	  14	  4	  10	  10	  0
14 	  15	  4	  10	  1948	  0
14 	  13	  4	  10	  9	  0
13 	  14	  4	  10	  1848	  0
15 	  16	  0	  10	  11	  1
7 	  8	  0	  10	  52	  1
13 	  14	  1	  4	  8	  1
11 	  12	  1	  10	  10	  1
11 	  12	  0	  10	  1	  1
14 	  15	  1	  4	  6	  1
5 	  6	  1	  4	  8	  1
3 	  4	  1	  10	  8	  1
1 	  2	  1	  4	  4	  1
2 	  3	  1	  4	  12	  1
7 	  8	  1	  10	  14	  1
6 	  7	  1	  10	  3	  1

 TotalTx Number= 23000

 TotalReset Number= 6893
