Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  9435	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  7536	  0
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  9819	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  8211	  0
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  8329	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  7133	  0
2 	  3	  4	  10	  1	  1
2 	  3	  1	  10	  112	  1
8 	  9	  1	  10	  241	  1
1 	  2	  1	  4	  66	  1
7 	  8	  1	  4	  59	  1

 TotalTx Number= 51000

 TotalReset Number= 6143
