Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  11832	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  9448	  0
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  9818	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  8221	  0
9 	  8	  4	  10	  19	  0
8 	  9	  4	  10	  8844	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  7269	  0
2 	  3	  4	  10	  3	  1
2 	  3	  1	  10	  201	  1
7 	  8	  1	  4	  98	  1
8 	  9	  1	  10	  117	  1
1 	  2	  1	  4	  82	  1

 TotalTx Number= 56000

 TotalReset Number= 6258
