Dst	Src	HeMcs	Txlevel	Num	isObss
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  33199	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  28429	  0
3 	  2	  4	  10	  18	  0
2 	  3	  4	  10	  36529	  0
2 	  3	  1	  7	  1969	  1
5 	  6	  1	  7	  2687	  1
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  29128	  0
1 	  2	  1	  7	  464	  1
9 	  8	  4	  10	  9	  0
8 	  9	  4	  10	  36609	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  29219	  0
4 	  5	  1	  7	  345	  1
8 	  9	  1	  7	  1929	  1
7 	  8	  1	  7	  427	  1

 TotalTx Number= 201000

 TotalReset Number= 29871
