Dst	Src	HeMcs	Txlevel	Num	isObss
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  42798	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  34252	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  35237	  0
5 	  6	  1	  7	  2307	  1
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  29248	  0
7 	  8	  1	  7	  686	  1
8 	  9	  1	  7	  2758	  1
3 	  2	  4	  10	  12	  0
2 	  3	  4	  10	  34341	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  27140	  0
2 	  3	  1	  7	  1464	  1
4 	  5	  1	  7	  319	  1
1 	  2	  1	  7	  387	  1

 TotalTx Number= 211000

 TotalReset Number= 31199
