Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  9	  0
2 	  3	  4	  10	  30034	  0
2 	  1	  4	  10	  9	  0
1 	  2	  4	  10	  24014	  0
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  39818	  0
8 	  7	  4	  10	  9	  0
7 	  8	  4	  10	  32475	  0
6 	  5	  4	  10	  9	  0
5 	  6	  4	  10	  32657	  0
5 	  4	  4	  10	  10	  0
4 	  5	  4	  10	  27598	  0
5 	  6	  1	  7	  2620	  1
4 	  5	  1	  7	  428	  1
8 	  9	  1	  7	  2777	  1
7 	  8	  1	  7	  487	  1
2 	  3	  1	  7	  1672	  1
1 	  2	  1	  7	  363	  1

 TotalTx Number= 195000

 TotalReset Number= 29865
