Dst	Src	HeMcs	Txlevel	Num	isObss
3 	  2	  4	  10	  10	  0
2 	  3	  4	  10	  37234	  0
2 	  1	  4	  10	  10	  0
1 	  2	  4	  10	  29576	  0
9 	  8	  4	  10	  10	  0
8 	  9	  4	  10	  34216	  0
8 	  7	  4	  10	  10	  0
7 	  8	  4	  10	  27759	  0
6 	  5	  4	  10	  10	  0
5 	  6	  4	  10	  25687	  0
5 	  4	  4	  10	  9	  0
4 	  5	  4	  10	  21473	  0
2 	  3	  1	  7	  1301	  1
5 	  6	  1	  7	  1585	  1
1 	  2	  1	  7	  375	  1
8 	  9	  1	  7	  2007	  1
4 	  5	  1	  7	  353	  1
7 	  8	  1	  7	  374	  1

 TotalTx Number= 182000

 TotalReset Number= 26789
