Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.685s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	14.6	13	14.4	16.2	12.8	14.6	14.6	14.8	16.2	12.4	13	13.6	15.4	14.2	15.6	16.2	16.2	15.4	14.8	12
61	184	176	168	168	168	128	112	104	144	136	120	136	160	144	120	136	144	128	136	136
62	192	200	192	192	168	136	136	120	168	128	128	160	152	152	144	160	160	136	112	120
63	200	192	168	184	160	128	96	96	184	128	128	128	184	112	88	112	160	104	56	72
64	192	176	184	184	192	120	128	144	152	160	144	144	168	152	136	144	152	136	128	136
65	184	184	192	168	136	144	80	96	168	136	128	144	168	96	96	128	184	104	88	104
66	184	192	192	192	192	152	112	120	176	176	176	184	152	128	120	136	136	144	120	120
67	184	144	160	160	152	80	112	120	120	128	112	120	120	152	128	136	168	128	96	104
68	192	176	184	192	176	136	80	112	208	120	120	120	192	128	104	96	32	128	88	112
69	192	192	184	184	192	144	120	112	184	168	136	168	152	144	128	144	312	104	120	136
70	184	176	184	184	176	16	104	104	176	128	144	152	136	120	104	112	144	136	104	112
71	192	168	168	168	168	160	128	136	176	160	136	136	168	160	144	160	192	152	144	144
72	200	184	176	168	176	200	104	88	168	136	104	112	168	128	96	104	168	128	80	96
73	192	192	192	200	168	72	96	112	192	136	120	136	160	112	128	128	152	128	120	128
74	200	176	192	200	176	136	96	120	120	120	112	152	144	144	128	136	152	112	88	136
75	192	192	184	184	192	184	96	120	232	128	144	136	144	136	104	112	136	144	112	120
76	200	176	176	168	192	136	104	104	168	152	144	160	192	128	120	112	152	152	120	120
77	176	192	184	184	176	152	72	80	120	144	120	120	160	128	88	96	168	88	64	72
78	192	192	184	192	184	136	104	104	168	152	128	144	160	152	128	136	184	152	128	120
79	184	192	192	184	152	136	112	112	176	168	136	136	152	152	136	160	152	136	112	120
80	192	184	160	176	184	40	120	120	144	136	144	152	176	120	136	144	160	128	96	112
81	184	192	176	184	200	240	120	144	176	144	136	136	160	112	104	128	152	152	120	128
82	184	184	176	192	168	128	112	112	160	144	144	152	192	152	112	136	176	136	104	128
83	192	184	184	184	184	136	120	112	168	112	112	128	160	128	96	104	144	128	96	112
84	200	184	192	184	176	136	128	128	168	136	136	152	168	136	144	152	152	128	112	112
85	192	184	176	176	176	128	128	112	152	104	104	112	168	152	128	136	152	160	112	120
86	200	184	184	200	176	120	88	96	184	136	120	144	160	152	136	136	184	168	128	136
87	200	192	192	184	176	120	96	80	144	128	104	120	168	144	112	128	184	72	80	96
88	192	176	176	184	184	136	128	120	160	128	144	160	0	136	120	136	168	112	80	112
89	176	176	176	168	136	136	72	72	80	152	128	128	376	128	96	128	112	144	96	104
90	168	176	168	160	168	136	96	96	256	112	88	112	168	136	104	112	160	96	104	128
91	200	192	200	200	184	104	136	136	176	128	112	144	168	128	112	152	168	152	120	160
92	184	200	192	200	184	168	104	112	176	160	128	136	160	160	152	136	168	120	88	88
93	192	192	184	176	136	96	80	96	160	144	104	128	192	136	128	136	152	128	112	112
94	192	184	184	184	152	128	112	120	184	152	144	160	144	144	136	152	168	128	120	136
95	168	192	184	168	184	112	104	120	168	128	120	168	136	136	128	144	24	96	104	112
96	200	184	192	184	136	104	64	80	152	128	104	112	184	120	80	96	256	136	96	120
97	184	200	192	192	152	120	128	128	136	128	128	136	176	136	128	144	192	152	136	152
98	192	176	176	184	176	160	112	128	176	136	128	136	152	104	104	120	152	136	104	112
99	184	184	192	184	168	128	104	112	64	112	128	120	184	128	112	128	184	128	120	128
100	200	192	184	192	168	112	104	96	256	160	152	152	176	184	112	120	168	144	104	112
101	184	184	192	192	168	112	80	80	200	144	104	112	128	120	88	104	152	120	72	96
102	200	168	168	184	144	96	88	80	168	120	104	152	192	96	104	120	184	88	72	104
103	192	168	176	192	184	32	144	152	184	128	120	152	192	152	168	168	176	128	120	128
104	200	184	192	184	184	248	120	136	96	136	152	160	144	128	112	136	184	160	136	152
105	184	152	184	176	168	144	128	136	256	128	136	128	96	104	96	120	144	144	96	112
106	200	192	168	200	176	120	96	96	168	128	128	136	184	144	120	120	152	128	104	120
107	168	192	184	176	168	128	96	88	192	168	168	168	112	152	144	144	184	128	112	120
108	184	192	200	184	192	120	64	88	152	96	96	120	256	120	96	120	152	136	96	120
109	200	192	192	192	176	104	96	96	136	128	120	152	64	136	120	152	192	136	96	96
110	184	192	192	184	200	152	128	144	184	160	136	152	280	144	136	144	152	160	168	160
111	200	200	200	192	168	112	112	104	168	112	120	144	168	152	120	144	216	152	104	128
112	184	184	192	176	176	136	96	120	176	136	120	120	160	152	104	104	176	112	64	80
113	192	184	184	176	176	120	120	104	168	112	104	96	176	160	112	120	152	168	136	144
114	200	184	176	176	176	152	144	136	168	144	160	136	160	144	128	128	168	152	136	152
115	200	168	160	152	128	128	96	112	160	144	104	112	112	160	120	120	152	120	112	128
116	200	200	184	160	176	104	72	72	128	144	120	136	216	112	96	96	168	112	120	128
117	200	184	168	184	168	72	136	120	208	136	112	104	168	176	128	144	176	168	128	136
118	200	160	144	136	160	152	72	88	168	136	128	120	176	144	120	136	176	128	128	128
119	192	200	192	184	176	88	80	96	128	136	104	136	152	96	64	104	144	136	96	112
120	192	192	200	200	184	144	80	80	144	160	136	144	184	152	120	136	160	144	120	136
avg	190.8	184.267	182.4	181.867	171.867	127.467	104.933	109.2	166.533	136.8	126	137.6	165.333	136.4	116.933	129.6	163.067	131.733	107.733	120.133
delay	8.90077	12.4747	12.3282	12.2573	18.4639	139.088	32.0241	31.9598	78.6021	35.4878	33.2273	32.5092	111.872	42.8847	41.9943	41.5123	91.3832	49.414	48.8577	48.5344
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs1', '--datarate=2e5', '--clNum=20', '--ratio=0.375', '--RngRun=47'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
