Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.650s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	15.8	16.4	12.8	16.2	13.2	13.4	14.4	14.6	14.8	12.8	15.4	16.4	14.2	17.4	15.2	14.6	19	14.4	14	16
61	0	0	0	0	0	0	40	24	80	96	0	312	0	280	0	0	0	0	296	0
62	0	0	0	0	0	264	168	344	0	56	240	240	248	176	128	136	208	376	280	40
63	0	0	0	0	0	32	208	344	168	64	224	264	32	64	40	112	224	328	48	384
64	0	0	0	0	0	176	160	256	232	80	88	0	176	192	312	0	128	280	104	432
65	0	0	0	0	0	112	104	224	400	120	184	200	72	0	440	320	0	248	320	376
66	0	0	0	0	0	320	168	224	128	112	24	432	200	296	120	128	264	208	360	0
67	0	0	0	0	0	144	176	256	160	0	176	304	128	64	56	400	152	344	432	280
68	0	0	0	0	0	48	328	432	64	320	232	184	336	16	136	328	24	192	432	24
69	0	0	0	0	0	304	168	32	0	344	104	320	368	416	432	112	232	208	120	160
70	0	0	0	0	0	352	152	96	336	352	0	88	112	248	40	112	392	216	184	96
71	0	0	0	0	0	232	112	0	16	424	160	200	32	408	440	192	208	0	0	328
72	0	0	0	0	0	248	280	168	216	176	200	0	168	192	232	32	296	88	200	368
73	0	0	0	0	0	216	152	272	72	192	376	408	48	176	152	32	312	88	376	264
74	8	0	0	0	0	120	216	0	0	176	344	24	352	312	72	144	0	368	392	104
75	0	8	0	0	0	280	272	16	176	160	360	8	256	184	312	0	0	200	144	264
76	0	0	0	0	8	40	0	96	32	176	128	192	24	144	16	128	256	96	304	136
77	0	0	0	0	0	128	152	160	128	312	64	24	336	288	136	152	272	96	112	256
78	0	0	0	0	0	160	152	128	280	336	264	40	48	168	144	224	272	112	160	176
79	0	0	0	0	0	136	144	56	64	232	248	80	376	336	256	152	176	464	232	248
80	0	0	0	0	0	160	320	160	296	352	416	256	200	96	88	144	0	160	264	144
81	0	0	8	0	0	456	8	352	104	216	144	224	336	200	368	176	0	352	120	56
82	0	0	0	0	0	88	280	216	360	120	424	224	0	64	336	120	8	72	0	360
83	0	0	0	8	0	72	232	32	240	360	344	288	288	288	0	176	160	8	272	328
84	0	0	0	0	0	144	216	40	296	248	256	72	128	272	144	112	344	296	8	320
85	0	0	0	0	0	0	24	440	184	296	344	144	384	80	0	0	72	144	336	112
86	0	0	0	0	0	32	312	408	304	0	320	24	0	88	24	584	0	80	24	0
87	0	0	0	0	0	88	368	224	224	240	88	128	376	368	456	144	416	0	144	72
88	0	8	0	0	0	32	40	112	0	88	456	24	136	56	184	152	240	240	416	288
89	8	0	0	0	0	88	416	152	112	0	368	432	0	0	160	208	32	8	80	360
90	0	0	0	0	0	0	104	104	488	144	0	336	144	32	376	456	40	176	152	312
91	0	0	0	0	0	312	16	312	272	296	328	0	0	24	232	368	0	248	424	208
92	0	0	0	0	8	256	192	320	88	24	152	168	336	48	104	128	352	216	176	272
93	0	0	0	0	0	136	80	160	272	224	352	296	328	128	352	192	296	0	112	48
94	0	0	0	0	0	48	336	112	216	328	136	184	48	416	344	184	192	248	16	400
95	0	0	0	0	0	232	64	64	16	112	168	232	0	152	192	72	416	192	312	312
96	0	0	0	0	0	96	0	280	24	304	328	0	424	400	272	0	104	56	440	368
97	0	0	0	0	0	80	40	280	296	168	216	232	240	272	8	400	216	136	248	216
98	0	0	8	0	0	88	0	80	64	0	312	104	64	8	464	32	336	152	440	88
99	0	0	0	8	0	32	392	384	192	0	256	616	104	280	240	80	128	256	144	88
100	0	0	0	0	0	368	0	96	456	328	256	200	0	88	256	272	88	208	376	360
101	0	0	0	0	0	208	96	0	336	48	72	312	352	280	232	264	80	96	304	360
102	0	8	0	0	0	128	392	0	120	80	32	448	352	264	88	312	48	56	144	224
103	8	0	0	0	0	120	248	184	232	104	8	104	360	312	224	208	0	448	336	304
104	0	0	0	0	0	32	192	128	240	360	216	48	168	112	352	72	328	176	48	72
105	0	0	0	0	0	184	0	352	16	360	208	104	384	56	128	312	400	96	24	232
106	0	0	0	0	0	208	136	104	392	24	112	360	120	104	320	144	240	0	344	152
107	0	0	0	0	0	0	344	40	176	88	160	424	120	408	120	248	216	16	168	128
108	0	0	0	0	0	224	0	112	256	56	288	56	320	160	384	56	376	296	408	208
109	0	0	0	0	0	296	128	152	416	360	464	280	160	0	336	192	112	64	192	200
110	0	0	0	0	0	336	8	168	80	176	232	0	320	304	0	400	64	224	8	448
111	0	0	0	0	0	368	0	216	168	264	328	112	200	232	40	136	448	240	160	192
112	0	0	0	0	0	160	120	24	136	488	424	0	232	160	248	56	280	368	72	392
113	0	0	0	8	0	112	8	192	184	160	384	344	0	384	128	432	24	360	152	184
114	0	0	0	0	0	56	16	0	0	464	336	344	368	344	16	248	112	256	304	248
115	0	0	0	0	0	48	240	168	88	152	392	64	360	352	0	312	304	344	56	192
116	0	8	0	0	0	96	200	16	264	176	232	352	176	288	48	320	104	136	224	272
117	0	0	8	0	0	400	104	104	224	312	56	216	416	288	240	240	376	24	8	0
118	0	0	0	0	0	16	344	312	80	0	128	360	288	80	408	280	224	0	304	168
119	8	0	0	0	0	112	232	96	256	288	64	152	152	408	192	304	176	296	64	208
120	0	0	0	0	0	24	496	16	0	0	120	88	288	184	88	336	0	456	0	0
avg	0.533333	0.533333	0.4	0.4	0.266667	154.133	164.933	164	178.667	192.267	222.267	194.533	199.733	200.667	194.267	192.933	179.467	185.2	205.333	213.867
delay	3.25	3.75	3	5.66667	254.5	23.6522	21.1099	29.3431	34.5313	34.3162	23.8278	85.1247	24.6662	39.002	22.0309	135.974	42.575	25.4442	33.863	35.9489
loss	0	0	0	0	0.333333	0.358846	0.289489	0.307042	0.195678	0.170311	0.131318	0.171023	0.192888	0.200743	0.169801	0.208857	0.241263	0.196645	0.178228	0.206333
