Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.837s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	15	13.4	12.8	15.2	17.6	15.4
61	0	0	2768	2684.8	2070.4	1276.8
62	0	0	2601.6	2080	1888	2124.8
63	0	0	1616	2064	2003.2	2873.6
64	0	0	2188.8	1843.2	1433.6	2441.6
65	0	0	1552	1865.6	1865.6	1523.2
66	0	0	1568	1785.6	1526.4	2588.8
67	0	0	2096	2672	1193.6	2172.8
68	0	0	1670.4	1888	1868.8	2003.2
69	0	0	1488	1900.8	2358.4	1574.4
70	0	0	1494.4	1590.4	1811.2	2454.4
71	0	0	1568	1401.6	2048	2137.6
72	0	0	1788.8	1737.6	1619.2	1776
73	0	0	2278.4	1878.4	1996.8	1840
74	0	0	1795.2	2019.2	1456	1644.8
75	0	0	2118.4	1545.6	1801.6	1859.2
76	0	0	1817.6	1580.8	1782.4	1660.8
77	0	0	1606.4	1468.8	2089.6	2521.6
78	0	0	1814.4	2707.2	1865.6	1411.2
79	0	0	1868.8	1603.2	2668.8	1481.6
80	0	0	1894.4	1548.8	1846.4	1696
81	0	0	1561.6	1929.6	1936	1548.8
82	0	0	2169.6	1990.4	2080	1840
83	0	0	1446.4	2000	1616	2403.2
84	0	0	1814.4	1644.8	1846.4	1920
85	0	0	1782.4	2140.8	1641.6	1628.8
86	0	0	1804.8	1987.2	1836.8	1904
87	0	0	1529.6	1814.4	2169.6	1904
88	0	0	1836.8	1590.4	2000	2246.4
89	0	0	1654.4	1724.8	1680	1952
90	0	0	1670.4	1689.6	1968	1667.2
avg	0	0	1828.8	1879.25	1865.6	1935.89
delay	0.253333	0.253731	523.307	512.838	526.244	498.031
loss	0	0	0.320308	0.254759	0.287334	0.130247
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=43', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
