Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.867s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	10.8	16.2	13	12.2	16.8	16
61	0	0	2227.2	1600	1577.6	1744
62	0	0	2160	1520	2112	2371.2
63	0	0	2140.8	1808	1721.6	1939.2
64	0	0	2272	1993.6	1824	2355.2
65	0	0	1683.2	2291.2	1292.8	1648
66	0	0	2051.2	1904	1564.8	1699.2
67	0	0	2099.2	1766.4	2364.8	1472
68	0	0	1856	2576	1216	1840
69	0	0	1926.4	1923.2	1900.8	2022.4
70	0	0	2032	2035.2	2032	1833.6
71	0	0	1628.8	1638.4	1737.6	2220.8
72	0	0	1830.4	1603.2	1916.8	2028.8
73	0	0	1990.4	2268.8	2176	1404.8
74	0	0	2585.6	1916.8	1945.6	2662.4
75	0	0	1622.4	1705.6	1616	1536
76	0	0	1382.4	2051.2	1891.2	1641.6
77	0	0	2044.8	2256	2176	2412.8
78	0	0	1859.2	1801.6	2124.8	2243.2
79	0	0	1932.8	1868.8	1622.4	2048
80	0	0	1244.8	2118.4	1846.4	2240
81	0	0	1872	1980.8	1379.2	1545.6
82	0	0	1449.6	2006.4	2028.8	2092.8
83	0	0	1785.6	2179.2	1734.4	1356.8
84	0	0	2246.4	1987.2	1833.6	2022.4
85	0	0	1795.2	1907.2	1952	1609.6
86	0	0	1833.6	1808	2022.4	1830.4
87	0	0	1625.6	2521.6	2179.2	2185.6
88	0	0	2012.8	1635.2	1843.2	1718.4
89	0	0	1436.8	2326.4	2246.4	1718.4
90	0	0	1488	2160	1587.2	1577.6
avg	0	0	1870.51	1971.95	1848.85	1900.69
delay	0.277778	0.259259	7.42632	9.41637	9.44078	6.89738
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=15e6', '--ratio=0.375', '--RngRun=25', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
