Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.826s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	16	14.4	14.6	13.8	13.4	15.2
61	0	0	2374.4	2774.4	2032	1808
62	0	0	1980.8	2236.8	2115.2	1721.6
63	0	0	1756.8	2016	2233.6	1856
64	0	0	1769.6	1750.4	1651.2	1462.4
65	0	0	1904	2281.6	1872	1852.8
66	0	0	2089.6	1529.6	2048	2038.4
67	0	0	2112	1916.8	1763.2	1574.4
68	0	0	1692.8	2051.2	2403.2	1977.6
69	0	0	2828.8	1705.6	1488	2342.4
70	0	0	1577.6	1913.6	2128	1964.8
71	0	0	1817.6	1660.8	1673.6	1833.6
72	0	0	1980.8	1625.6	1734.4	2243.2
73	0	0	1600	1708.8	1862.4	2060.8
74	0	0	1897.6	1785.6	1843.2	1792
75	0	0	2524.8	1785.6	1718.4	1721.6
76	0	0	2006.4	1708.8	1411.2	2617.6
77	0	0	2438.4	2220.8	1520	1750.4
78	0	0	2035.2	2064	1676.8	1449.6
79	0	0	2035.2	2080	1644.8	1315.2
80	0	0	1859.2	1737.6	2275.2	2208
81	0	0	1718.4	1667.2	1616	2009.6
82	0	0	1984	2092.8	1507.2	1654.4
83	0	0	1897.6	1657.6	2166.4	1500.8
84	0	0	1916.8	2003.2	1574.4	1718.4
85	0	0	2032	1600	2083.2	1734.4
86	0	0	1702.4	1683.2	1923.2	2006.4
87	0	0	1382.4	1699.2	2665.6	2137.6
88	0	0	1731.2	2300.8	1427.2	1830.4
89	0	0	2067.2	1894.4	1276.8	2505.6
90	0	0	1830.4	1513.6	1449.6	1468.8
avg	0	0	1951.47	1888.85	1826.13	1871.89
delay	0.2625	0.25	491.749	521.04	496.904	500.556
loss	0	0	0.135977	0.269974	0.156997	0.108551
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=34', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
