Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.002s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.4	13	15.4	17.4	13.6	13.2
61	0	0	2105.6	2992	2384	1680
62	0	0	2400	2044.8	1036.8	2288
63	0	0	2019.2	1779.2	1840	2531.2
64	0	0	2400	1936	1753.6	1564.8
65	0	0	2172.8	1635.2	1702.4	2025.6
66	0	0	1964.8	2243.2	1494.4	1715.2
67	0	0	1932.8	1680	1910.4	1753.6
68	0	0	1712	1939.2	1737.6	2048
69	0	0	1180.8	2115.2	2438.4	1891.2
70	0	0	1929.6	1673.6	1491.2	1523.2
71	0	0	1779.2	1670.4	2134.4	1731.2
72	0	0	2214.4	1619.2	1600	2121.6
73	0	0	1894.4	1721.6	2092.8	1721.6
74	0	0	2188.8	1724.8	1891.2	1769.6
75	0	0	1920	1766.4	1552	1590.4
76	0	0	1705.6	1628.8	1824	2022.4
77	0	0	1625.6	1667.2	1862.4	2588.8
78	0	0	1900.8	2332.8	1744	1472
79	0	0	2156.8	2060.8	1260.8	2016
80	0	0	1753.6	1625.6	1958.4	1724.8
81	0	0	2345.6	1276.8	1792	2268.8
82	0	0	2012.8	1680	1152	1740.8
83	0	0	1952	1667.2	2083.2	1750.4
84	0	0	1417.6	2220.8	1382.4	2435.2
85	0	0	1545.6	1808	1852.8	2192
86	0	0	1840	1769.6	1955.2	1734.4
87	0	0	2035.2	1721.6	1699.2	1776
88	0	0	1740.8	1398.4	1539.2	1635.2
89	0	0	1936	1536	1916.8	1808
90	0	0	1910.4	1891.2	2128	2272
avg	0	0	1923.09	1827.52	1773.65	1913.07
delay	0.25	0.369231	524.867	519.784	519.836	521.926
loss	0	0	0.546133	0.268996	0.569343	0.262615
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=18', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
