Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.808s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.2	18.2	17.4	13.6	17	14.6
61	0	0	2368	2166.4	2374.4	2268.8
62	0	0	2668.8	2057.6	1660.8	1449.6
63	0	0	1942.4	1692.8	1440	1660.8
64	0	0	1427.2	1737.6	1817.6	1443.2
65	0	0	1894.4	2048	1552	1785.6
66	0	0	1388.8	1596.8	1737.6	1939.2
67	0	0	1667.2	1564.8	1920	1977.6
68	0	0	2048	1875.2	1840	1363.2
69	0	0	1718.4	1510.4	1824	1616
70	0	0	1523.2	1622.4	1308.8	1657.6
71	0	0	1782.4	1481.6	1920	1446.4
72	0	0	1724.8	1820.8	1657.6	1680
73	0	0	1952	1580.8	1593.6	1526.4
74	0	0	1856	1785.6	1497.6	1744
75	0	0	1699.2	1737.6	1734.4	1788.8
76	0	0	1523.2	1638.4	1734.4	1744
77	0	0	1584	1913.6	1763.2	1884.8
78	0	0	1763.2	1836.8	1411.2	1670.4
79	0	0	1555.2	2112	1702.4	1673.6
80	0	0	1766.4	1673.6	1430.4	1577.6
81	0	0	2176	1603.2	1536	1718.4
82	0	0	1417.6	1600	1612.8	1667.2
83	0	0	1552	1852.8	1417.6	1961.6
84	0	0	1648	1756.8	1827.2	1427.2
85	0	0	1846.4	1440	1670.4	1932.8
86	0	0	1571.2	1632	1641.6	1414.4
87	0	0	2131.2	1488	1744	1843.2
88	0	0	1606.4	1571.2	1651.2	1680
89	0	0	1792	1878.4	1827.2	1692.8
90	0	0	1436.8	1395.2	1769.6	1532.8
avg	0	0	1767.68	1722.35	1687.25	1692.27
delay	0.267606	0.318681	502.717	508.27	583.119	565.938
loss	0	0	0.173843	0.164812	0.454827	0.726889
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=35e6', '--ratio=0.375', '--RngRun=31', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
