Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.756s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	13.2	18	12.8	17.6	14.8	16.6
61	0	0	2496	2512	2326.4	1945.6
62	0	0	2131.2	1964.8	1315.2	2214.4
63	0	0	2185.6	1676.8	1606.4	1884.8
64	0	0	1833.6	2326.4	1404.8	1987.2
65	0	0	1516.8	2009.6	1350.4	1830.4
66	0	0	1772.8	1414.4	1948.8	2016
67	0	0	1772.8	1587.2	1459.2	2028.8
68	0	0	1644.8	1516.8	2089.6	2009.6
69	0	0	1740.8	1728	1500.8	1766.4
70	0	0	1638.4	1964.8	1705.6	2038.4
71	0	0	1942.4	1728	1833.6	1801.6
72	0	0	1718.4	1430.4	1737.6	1804.8
73	0	0	1475.2	1900.8	1590.4	1705.6
74	0	0	2092.8	1427.2	1564.8	1267.2
75	0	0	1788.8	1702.4	2028.8	1878.4
76	0	0	1593.6	1798.4	2460.8	1814.4
77	0	0	1632	2620.8	1276.8	1590.4
78	0	0	1788.8	1628.8	1628.8	2467.2
79	0	0	2076.8	1574.4	1571.2	1465.6
80	0	0	2038.4	1203.2	1801.6	2336
81	0	0	1811.2	2131.2	1644.8	1776
82	0	0	1779.2	1766.4	1900.8	1820.8
83	0	0	2134.4	2201.6	1292.8	1696
84	0	0	1900.8	2249.6	2054.4	1619.2
85	0	0	1750.4	2476.8	1510.4	1894.4
86	0	0	2736	2352	1689.6	1465.6
87	0	0	1558.4	1795.2	2073.6	2211.2
88	0	0	1718.4	1974.4	2508.8	1673.6
89	0	0	1948.8	1558.4	2012.8	1955.2
90	0	0	1580.8	1961.6	1782.4	1612.8
avg	0	0	1859.95	1872.75	1755.73	1852.59
delay	0.257576	0.322222	497.532	494.977	501.791	529.863
loss	0	0	0.14359	0.145223	0.145342	0.296883
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=48', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
