Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.925s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	17	15	15.8	11.6	14.6	15.6
61	0	0	1929.6	1564.8	1523.2	2179.2
62	0	0	1539.2	1555.2	1660.8	1731.2
63	0	0	1920	2108.8	1731.2	2025.6
64	0	0	1884.8	2192	2342.4	1692.8
65	0	0	1651.2	2009.6	2092.8	1900.8
66	0	0	2275.2	1862.4	1936	1891.2
67	0	0	1977.6	1852.8	2332.8	2195.2
68	0	0	2163.2	1289.6	1830.4	2300.8
69	0	0	1811.2	1811.2	2083.2	1401.6
70	0	0	1964.8	2256	2140.8	1820.8
71	0	0	2083.2	1795.2	1856	1363.2
72	0	0	1452.8	1971.2	1692.8	1302.4
73	0	0	1875.2	2185.6	1715.2	1683.2
74	0	0	1564.8	1929.6	1267.2	2099.2
75	0	0	1244.8	1398.4	1840	1996.8
76	0	0	2016	1664	1782.4	2329.6
77	0	0	1849.6	1670.4	1852.8	1913.6
78	0	0	1926.4	2048	1769.6	1440
79	0	0	2080	1753.6	2211.2	1913.6
80	0	0	1769.6	2563.2	1881.6	1622.4
81	0	0	1923.2	1779.2	1846.4	2121.6
82	0	0	2156.8	1907.2	2140.8	2147.2
83	0	0	1712	1984	1875.2	2121.6
84	0	0	2220.8	1843.2	1750.4	1580.8
85	0	0	1385.6	1891.2	1542.4	2281.6
86	0	0	1411.2	1753.6	2016	1865.6
87	0	0	1651.2	1222.4	1984	1561.6
88	0	0	1993.6	2022.4	2182.4	2035.2
89	0	0	1936	1984	1750.4	2211.2
90	0	0	2105.6	2416	2224	1334.4
avg	0	0	1849.17	1876.16	1895.15	1868.8
delay	0.258824	0.266667	6.51751	6.23794	7.15421	6.6225
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=15e6', '--ratio=0.375', '--RngRun=10', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
