Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.179s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	15.2	13.4	16.2	17.2	16.2	13.2
61	0	0	1689.6	2819.2	2169.6	2627.2
62	0	0	1638.4	1680	1868.8	2393.6
63	0	0	1849.6	1856	1696	1603.2
64	0	0	1740.8	1840	1763.2	2076.8
65	0	0	1907.2	1654.4	1859.2	1673.6
66	0	0	1846.4	1696	1936	1478.4
67	0	0	2032	1977.6	1593.6	1948.8
68	0	0	2038.4	1411.2	1856	1974.4
69	0	0	1958.4	1830.4	1561.6	2076.8
70	0	0	1766.4	1561.6	1644.8	1600
71	0	0	2092.8	1772.8	1878.4	1462.4
72	0	0	1964.8	1734.4	2108.8	1612.8
73	0	0	2201.6	2220.8	1542.4	1747.2
74	0	0	2185.6	2160	1840	1449.6
75	0	0	1808	1779.2	1929.6	1878.4
76	0	0	1923.2	1984	1452.8	1872
77	0	0	1760	1846.4	1712	1936
78	0	0	1824	1657.6	2144	1417.6
79	0	0	1702.4	1833.6	1753.6	1568
80	0	0	2121.6	1728	2060.8	2009.6
81	0	0	1836.8	1590.4	1920	1808
82	0	0	1772.8	1785.6	1638.4	2243.2
83	0	0	2083.2	1622.4	1456	2012.8
84	0	0	1481.6	1760	2169.6	1680
85	0	0	2204.8	2121.6	1558.4	1478.4
86	0	0	1756.8	1411.2	1747.2	1974.4
87	0	0	2262.4	1724.8	1628.8	2457.6
88	0	0	1667.2	1641.6	2259.2	1670.4
89	0	0	2179.2	1923.2	1382.4	1676.8
90	0	0	1731.2	1932.8	1974.4	1907.2
avg	0	0	1900.91	1818.56	1803.52	1843.84
delay	0.25	0.343284	532.384	495.559	530.769	499.063
loss	0	0	0.323756	0.124668	0.318515	0.14994
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=46', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
