Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.344s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	15.4	14.6	13	14.6	16.2	17.8
61	0	0	2134.4	2710.4	1792	2227.2
62	0	0	2387.2	2096	2716.8	2304
63	0	0	2294.4	2163.2	2131.2	2953.6
64	0	0	2467.2	1750.4	2739.2	2640
65	0	0	2310.4	1993.6	2304	2172.8
66	0	0	2188.8	2694.4	2028.8	2272
67	0	0	2057.6	2150.4	1961.6	2857.6
68	0	0	2464	2694.4	2096	1894.4
69	0	0	2284.8	1872	2585.6	2576
70	0	0	2070.4	2044.8	2713.6	2595.2
71	0	0	2179.2	2374.4	2428.8	2579.2
72	0	0	2384	2153.6	2121.6	2425.6
73	0	0	2748.8	2140.8	2300.8	1740.8
74	0	0	1763.2	2428.8	2694.4	1948.8
75	0	0	1769.6	2550.4	2176	2412.8
76	0	0	2345.6	2121.6	2521.6	1974.4
77	0	0	1497.6	2566.4	2441.6	3065.6
78	0	0	2284.8	2672	2332.8	1968
79	0	0	1660.8	2982.4	1696	2547.2
80	0	0	2038.4	2000	2998.4	2259.2
81	0	0	2796.8	2489.6	2512	1372.8
82	0	0	2438.4	2483.2	1654.4	2867.2
83	0	0	2928	2080	2140.8	2188.8
84	0	0	2966.4	1712	2083.2	2694.4
85	0	0	2304	3299.2	1494.4	2057.6
86	0	0	2361.6	2083.2	2883.2	1846.4
87	0	0	2601.6	1865.6	2096	2665.6
88	0	0	2144	2265.6	2259.2	2208
89	0	0	2640	1648	2144	2691.2
90	0	0	2812.8	2006.4	2220.8	2128
avg	0	0	2310.83	2269.76	2275.63	2337.81
delay	0.324675	0.315068	427.602	423.494	421.579	440.473
loss	0	0	0.032754	0.0253054	0.0200547	0.0334802
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=20e6', '--ratio=0.375', '--RngRun=2', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
