Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.832s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	15.2	17.4	14.2	11.2	13.8	12.6
61	0	0	1603.2	2640	2867.2	2387.2
62	0	0	1424	2092.8	2073.6	1612.8
63	0	0	1360	1507.2	1622.4	1619.2
64	0	0	1392	1904	1795.2	1699.2
65	0	0	1801.6	1436.8	1440	1737.6
66	0	0	1760	1539.2	1577.6	1622.4
67	0	0	1740.8	2211.2	1820.8	1542.4
68	0	0	1446.4	2057.6	1616	1808
69	0	0	2009.6	2057.6	1574.4	1440
70	0	0	1692.8	1772.8	1593.6	1404.8
71	0	0	1648	1708.8	1596.8	1574.4
72	0	0	1520	1401.6	1564.8	1827.2
73	0	0	1763.2	1849.6	1174.4	1827.2
74	0	0	1606.4	1859.2	1616	1401.6
75	0	0	2022.4	1683.2	1478.4	2057.6
76	0	0	1545.6	1996.8	2182.4	1497.6
77	0	0	1852.8	1881.6	1737.6	1430.4
78	0	0	1673.6	1654.4	1606.4	1532.8
79	0	0	1795.2	1824	1683.2	1628.8
80	0	0	1635.2	1673.6	2028.8	1488
81	0	0	1740.8	1673.6	1926.4	1683.2
82	0	0	1504	1548.8	1990.4	1801.6
83	0	0	1411.2	1392	2054.4	2009.6
84	0	0	1779.2	1756.8	1379.2	1833.6
85	0	0	1667.2	1772.8	1641.6	1516.8
86	0	0	1596.8	1897.6	1913.6	1516.8
87	0	0	1632	1632	1724.8	1724.8
88	0	0	1510.4	2019.2	1577.6	1699.2
89	0	0	1472	1462.4	1577.6	1574.4
90	0	0	1532.8	1801.6	1526.4	1462.4
avg	0	0	1637.97	1790.29	1732.05	1665.39
delay	0.368421	0.367816	511.67	560.974	511.74	507.599
loss	0	0	0.164657	0.416402	0.163158	0.167828
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=35e6', '--ratio=0.375', '--RngRun=16', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
