Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.778s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	16	14.4	14.6	13.8	13.4	15.2
61	0	0	2851.2	2435.2	1750.4	1728
62	0	0	1763.2	1702.4	1670.4	1664
63	0	0	1836.8	1628.8	1606.4	1564.8
64	0	0	1465.6	1446.4	1558.4	1161.6
65	0	0	1414.4	1644.8	1916.8	1884.8
66	0	0	1760	1324.8	1670.4	1635.2
67	0	0	1536	1654.4	1817.6	1241.6
68	0	0	1587.2	1664	1728	1843.2
69	0	0	2073.6	1552	1680	2044.8
70	0	0	1574.4	1897.6	1657.6	1420.8
71	0	0	1648	1356.8	1404.8	1766.4
72	0	0	1513.6	1612.8	1776	1379.2
73	0	0	1398.4	1420.8	1868.8	1484.8
74	0	0	1753.6	1360	1398.4	1712
75	0	0	2153.6	1408	1734.4	1600
76	0	0	1600	1715.2	1696	1932.8
77	0	0	1670.4	1673.6	1478.4	1478.4
78	0	0	1705.6	1488	2012.8	1619.2
79	0	0	1948.8	1254.4	1616	1590.4
80	0	0	1561.6	1625.6	1558.4	1984
81	0	0	1616	1491.2	1523.2	1635.2
82	0	0	1427.2	1798.4	1337.6	1843.2
83	0	0	1388.8	1571.2	1596.8	1699.2
84	0	0	1555.2	1718.4	1449.6	1603.2
85	0	0	1529.6	1715.2	1212.8	1894.4
86	0	0	1638.4	1660.8	1619.2	1433.6
87	0	0	1808	1715.2	1235.2	1609.6
88	0	0	1712	1843.2	1184	1462.4
89	0	0	2070.4	1436.8	1574.4	1804.8
90	0	0	1424	1523.2	1337.6	1244.8
avg	0	0	1699.52	1611.31	1589.01	1632.21
delay	0.2625	0.25	516.409	610.277	521.642	522.203
loss	0	0	0.171132	0.53566	0.173422	0.167508
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=40e6', '--ratio=0.375', '--RngRun=34', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
