Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.798s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.8	9.4	13.6	15.2	15	14.4
61	0	0	2406.4	1884.8	1750.4	2944
62	0	0	1756.8	1980.8	2291.2	1888
63	0	0	1472	1587.2	2076.8	2352
64	0	0	2444.8	1833.6	1782.4	1612.8
65	0	0	1958.4	1721.6	1440	1641.6
66	0	0	2192	1670.4	1788.8	1836.8
67	0	0	1984	1436.8	2057.6	1920
68	0	0	2524.8	1798.4	1852.8	1299.2
69	0	0	1804.8	1968	1811.2	1555.2
70	0	0	1420.8	2179.2	2041.6	1558.4
71	0	0	1776	1904	1542.4	2057.6
72	0	0	1824	1830.4	2025.6	1449.6
73	0	0	1350.4	1856	1715.2	1984
74	0	0	1923.2	1952	1836.8	1824
75	0	0	1900.8	1945.6	1868.8	1564.8
76	0	0	2422.4	1814.4	1648	1945.6
77	0	0	2016	2064	1667.2	2041.6
78	0	0	1468.8	2140.8	1852.8	1612.8
79	0	0	1916.8	1606.4	1584	1686.4
80	0	0	1932.8	1555.2	2249.6	1257.6
81	0	0	1660.8	1779.2	2208	1910.4
82	0	0	1715.2	1769.6	1872	1942.4
83	0	0	1683.2	2060.8	1763.2	1619.2
84	0	0	1612.8	2169.6	1433.6	1984
85	0	0	1884.8	1625.6	1696	2003.2
86	0	0	1571.2	2134.4	1692.8	1673.6
87	0	0	1859.2	1897.6	1542.4	1552
88	0	0	1340.8	1705.6	2316.8	2160
89	0	0	2128	2377.6	2112	1500.8
90	0	0	1897.6	1776	1926.4	2195.2
avg	0	0	1861.65	1867.52	1848.21	1819.09
delay	0.256757	0.255319	498.779	499.621	530.275	518.253
loss	0	0	0.143985	0.155352	0.562429	0.550987
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=30e6', '--ratio=0.375', '--RngRun=45', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
