Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.819s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	16	14.4	14.8	15.2	17.4	17
61	0	0	1996.8	2566.4	2448	2291.2
62	0	0	1740.8	1737.6	1644.8	2035.2
63	0	0	1571.2	1552	1568	1206.4
64	0	0	1590.4	1465.6	1766.4	1491.2
65	0	0	1584	1280	1699.2	1856
66	0	0	1321.6	1574.4	1478.4	1526.4
67	0	0	1500.8	1497.6	1520	1296
68	0	0	1548.8	1488	1411.2	1292.8
69	0	0	1475.2	1756.8	1772.8	1097.6
70	0	0	1596.8	1772.8	1769.6	1689.6
71	0	0	1625.6	1804.8	1388.8	1686.4
72	0	0	1398.4	1968	1680	1436.8
73	0	0	1481.6	1600	1356.8	1452.8
74	0	0	1273.6	1936	1488	1491.2
75	0	0	1648	1350.4	1254.4	1609.6
76	0	0	1673.6	1740.8	1558.4	1571.2
77	0	0	1910.4	1356.8	1561.6	1270.4
78	0	0	1417.6	1740.8	1529.6	1315.2
79	0	0	1392	1283.2	1270.4	1644.8
80	0	0	1606.4	1283.2	1350.4	2044.8
81	0	0	1340.8	1587.2	1260.8	1888
82	0	0	1724.8	1891.2	1558.4	1212.8
83	0	0	1836.8	1395.2	1651.2	1571.2
84	0	0	1689.6	1523.2	1526.4	1740.8
85	0	0	1776	1580.8	1545.6	1564.8
86	0	0	1644.8	1539.2	1520	1609.6
87	0	0	1616	1552	1612.8	1772.8
88	0	0	1488	1603.2	1356.8	1699.2
89	0	0	1440	1433.6	1414.4	1840
90	0	0	1760	1667.2	1232	1584
avg	0	0	1589.01	1617.6	1539.84	1592.96
delay	0.25	0.263889	616.941	620.774	603.133	518.335
loss	0	0	0.820146	0.828029	0.546917	0.190864
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=40e6', '--ratio=0.375', '--RngRun=19', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
