Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.808s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6
60	14.8	16	16.6	18.4	12.4	13.4
61	0	0	2038.4	1843.2	1766.4	1603.2
62	0	0	1475.2	1632	2118.4	1574.4
63	0	0	2105.6	1856	1644.8	2182.4
64	0	0	1980.8	2064	1219.2	1782.4
65	0	0	1702.4	2297.6	1699.2	2041.6
66	0	0	2240	1622.4	2320	1430.4
67	0	0	1612.8	2364.8	2140.8	1984
68	0	0	1462.4	1651.2	1372.8	1558.4
69	0	0	2531.2	2115.2	1776	2384
70	0	0	1904	1494.4	1961.6	2105.6
71	0	0	1628.8	1801.6	1632	2038.4
72	0	0	2153.6	1417.6	1817.6	1212.8
73	0	0	1980.8	2518.4	2118.4	1548.8
74	0	0	2105.6	1849.6	2425.6	1414.4
75	0	0	2099.2	2134.4	1952	2464
76	0	0	1897.6	2406.4	2227.2	1920
77	0	0	2396.8	2121.6	1827.2	2192
78	0	0	1564.8	1820.8	2272	1859.2
79	0	0	2480	2374.4	2182.4	1993.6
80	0	0	1724.8	1334.4	1436.8	1955.2
81	0	0	1939.2	1804.8	1702.4	1436.8
82	0	0	2204.8	2096	2112	1897.6
83	0	0	1926.4	2220.8	1580.8	2192
84	0	0	1872	1603.2	1500.8	1548.8
85	0	0	1462.4	1852.8	1840	2355.2
86	0	0	1516.8	2080	1862.4	1644.8
87	0	0	2208	1859.2	1852.8	2051.2
88	0	0	2051.2	2441.6	1363.2	1299.2
89	0	0	1606.4	1920	2345.6	1507.2
90	0	0	2115.2	1939.2	1584	1203.2
avg	0	0	1932.91	1951.25	1855.15	1812.69
delay	0.256757	0.3375	7.5817	7.72973	6.60999	6.40558
loss	0	0	0	0	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=false', '--rtscts=1', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs4', '--datarate=15e6', '--ratio=0.375', '--RngRun=50', '--locationFile=locationtxt/locationFile22.txt', '--routingFile=locationtxt/routingFile22.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
