Waf: Entering directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Waf: Leaving directory `/home/synrg/Documents/Jiaming/ns-3.30/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.455s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	16.6	12.2	15	13.2	17.4	15.6	14	14.8	13.6	11.4	13.8	15	14.8	14.8	15	16.6	14	13.2	14.6	15.8
61	272	280	272	272	240	200	192	184	176	136	120	128	120	104	112	112	136	104	88	112
62	248	184	160	176	192	192	128	96	136	152	96	56	96	184	160	112	152	136	136	136
63	232	256	272	248	176	88	48	64	112	72	128	112	104	96	144	88	120	104	80	104
64	168	216	232	208	208	152	104	72	152	136	152	72	120	120	144	96	144	80	152	80
65	224	184	192	232	216	136	120	104	144	136	152	80	136	152	136	104	112	104	128	184
66	136	152	200	160	192	96	152	88	144	120	152	144	120	104	112	80	128	136	120	64
67	208	184	136	200	184	120	88	72	176	144	160	176	144	80	112	152	80	104	144	128
68	208	232	184	192	184	120	112	120	88	64	64	104	136	120	168	144	48	88	120	144
69	136	160	184	152	144	104	88	88	152	64	120	144	152	112	128	144	96	120	128	160
70	184	184	160	168	168	104	88	128	120	152	136	96	120	144	184	176	144	128	104	192
71	160	192	216	152	208	72	96	88	88	56	88	88	128	152	120	128	72	96	96	128
72	136	136	208	152	144	80	40	48	128	104	72	48	144	168	144	120	128	104	64	112
73	96	200	96	176	168	80	88	120	88	96	64	120	144	96	112	152	152	88	120	80
74	192	160	160	112	152	96	144	128	144	96	112	104	104	88	120	112	168	88	160	136
75	128	216	208	168	120	88	112	104	56	128	152	168	88	96	56	120	112	96	88	72
76	200	208	232	192	160	72	64	80	88	96	160	160	152	96	128	120	120	112	128	128
77	144	128	168	168	96	64	80	104	104	56	56	112	104	80	120	128	88	104	136	88
78	168	112	144	112	152	72	64	120	152	168	192	136	96	136	144	136	72	144	144	128
79	136	152	72	184	144	56	104	40	136	104	96	96	136	128	136	152	176	112	112	88
80	136	136	144	184	128	104	64	72	112	128	112	104	72	168	152	136	32	112	104	112
81	136	200	160	160	104	88	104	96	88	104	144	104	144	48	96	128	120	128	128	104
82	144	176	168	168	136	88	80	88	120	128	104	104	152	112	96	96	112	88	88	136
83	224	216	160	160	152	120	72	120	152	64	136	136	136	96	88	80	112	128	176	168
84	120	112	144	184	152	112	128	72	112	144	152	120	80	96	96	96	120	144	72	136
85	136	200	176	216	128	152	136	104	120	104	152	144	136	104	72	160	128	88	120	120
86	136	216	88	88	192	128	48	80	176	120	104	120	88	80	136	136	144	88	120	120
87	112	112	168	184	128	96	144	128	96	128	144	112	120	152	128	64	144	144	112	128
88	168	128	128	264	128	104	104	176	136	152	176	120	88	128	64	112	96	144	96	72
89	152	208	160	128	104	152	136	72	88	152	120	104	136	144	144	72	160	152	136	112
90	192	88	120	176	184	88	80	136	136	152	208	120	152	104	96	176	120	96	112	96
91	120	112	240	224	88	112	48	56	72	112	72	48	136	104	160	120	128	96	120	48
92	120	152	136	120	128	112	64	56	136	200	152	104	136	128	104	168	88	152	136	72
93	136	192	144	136	128	128	24	96	88	96	112	112	56	144	88	136	160	128	208	104
94	176	184	160	144	144	96	96	112	96	120	120	96	72	136	120	56	120	112	80	160
95	232	216	168	144	136	80	80	64	72	88	128	88	168	136	72	120	104	136	112	128
96	152	112	192	160	80	48	104	40	136	112	128	120	128	120	136	88	136	128	160	72
97	88	160	120	176	168	64	112	88	88	128	80	104	152	136	128	88	104	136	104	112
98	152	192	176	144	144	104	120	88	104	152	136	80	160	152	120	64	136	96	176	112
99	144	208	152	184	120	128	144	56	120	88	128	176	104	224	80	80	96	136	88	152
100	216	184	160	184	112	88	168	80	152	72	120	136	72	104	112	152	128	64	144	120
101	152	152	248	176	144	80	88	88	128	144	80	88	152	128	168	112	72	88	96	128
102	192	200	144	168	88	48	56	88	56	88	80	152	56	176	112	152	120	128	104	128
103	168	152	240	168	128	144	64	16	112	96	112	152	80	136	64	160	144	144	80	128
104	152	192	176	160	152	80	88	104	128	80	56	120	104	128	120	136	120	112	48	120
105	168	168	208	168	152	64	128	88	32	112	64	104	104	104	136	152	112	80	112	144
106	192	152	192	136	112	104	128	104	168	176	88	96	128	120	192	136	136	152	144	136
107	168	240	128	120	168	128	80	48	104	136	80	80	104	96	144	32	120	104	112	88
108	144	208	192	144	160	80	72	120	144	136	120	168	144	48	96	88	48	88	104	120
109	224	160	160	160	232	96	112	48	128	112	144	128	120	136	96	96	80	112	112	120
110	136	160	248	192	192	96	96	64	120	120	72	88	96	80	160	120	104	128	96	48
111	184	232	144	160	96	56	72	56	104	80	112	136	104	120	96	88	96	104	128	128
112	136	152	192	168	144	80	88	72	120	144	160	168	88	128	88	88	120	88	152	104
113	200	128	216	216	128	168	96	72	88	48	56	48	80	152	104	184	104	96	64	64
114	120	240	192	144	112	56	96	112	112	168	112	184	144	112	160	104	104	88	152	104
115	224	184	208	168	128	72	64	112	120	176	80	112	144	112	88	144	96	64	136	88
116	168	200	264	248	200	136	80	32	120	96	112	112	96	48	104	80	152	136	128	112
117	120	160	120	152	112	112	80	64	136	128	160	96	144	112	136	72	152	176	168	168
118	192	240	240	168	144	80	56	72	128	48	96	128	88	136	96	88	120	136	120	104
119	160	184	152	216	160	120	64	104	96	88	144	64	136	136	112	80	112	120	112	160
120	152	128	112	168	120	64	80	96	88	56	200	120	72	168	152	128	104	144	88	104
avg	165.333	177.867	175.6	172.533	148.4	100.8	94.2667	88.1333	116.933	114.267	118.8	114	116.933	120.8	119.867	115.733	115.867	113.867	118.267	115.733
delay	563.072	563.688	565.869	564.626	570.53	588.653	581.506	580.118	573.222	570.812	572.661	574.231	574.643	575.815	575.736	572.534	570.969	573.744	574.021	573.227
loss	0.703863	0.683211	0.687693	0.692052	0.732036	0.815482	0.826533	0.837818	0.787358	0.791849	0.784835	0.792836	0.787116	0.780405	0.782188	0.788746	0.789257	0.79322	0.785076	0.7889
Command ['/home/synrg/Documents/Jiaming/ns-3.30/build/scratch/simple-ofdma-adhoc', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs1', '--datarate=6e5', '--clNum=20', '--ratio=0.375', '--RngRun=42'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
