Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.778s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12
60	17.2	15	12	11.8	13.4	14.8	19	16.4	15.2	14.4	14.8	15
61	716.8	576	0	0	684.8	726.4	931.2	585.6	758.4	521.6	531.2	976
62	812.8	604.8	0	0	380.8	761.6	355.2	419.2	390.4	505.6	544	790.4
63	361.6	396.8	0	0	566.4	236.8	582.4	563.2	678.4	838.4	358.4	396.8
64	396.8	358.4	0	0	406.4	390.4	384	515.2	496	326.4	736	729.6
65	275.2	435.2	0	0	624	672	512	483.2	707.2	550.4	217.6	486.4
66	406.4	636.8	0	0	560	444.8	387.2	310.4	352	444.8	470.4	828.8
67	662.4	505.6	0	0	496	339.2	361.6	358.4	726.4	899.2	393.6	755.2
68	332.8	409.6	0	0	342.4	406.4	732.8	758.4	464	707.2	550.4	412.8
69	627.2	476.8	0	0	371.2	361.6	592	582.4	240	422.4	483.2	419.2
70	368	355.2	0	0	476.8	508.8	499.2	275.2	582.4	553.6	505.6	662.4
71	377.6	396.8	0	0	355.2	531.2	544	528	614.4	700.8	579.2	454.4
72	582.4	588.8	0	0	374.4	601.6	640	476.8	572.8	448	636.8	688
73	470.4	323.2	0	0	486.4	345.6	416	528	473.6	617.6	598.4	547.2
74	499.2	531.2	0	0	723.2	480	304	307.2	438.4	595.2	377.6	524.8
75	467.2	691.2	0	0	560	348.8	288	300.8	332.8	512	707.2	499.2
76	524.8	598.4	0	0	368	348.8	652.8	659.2	345.6	288	652.8	665.6
77	540.8	348.8	0	0	528	313.6	483.2	675.2	358.4	435.2	524.8	387.2
78	672	608	0	0	796.8	313.6	611.2	387.2	332.8	377.6	403.2	553.6
79	371.2	518.4	0	0	572.8	294.4	505.6	528	604.8	896	483.2	412.8
80	432	496	0	0	448	502.4	464	406.4	662.4	483.2	121.6	16
81	547.2	752	0	0	528	588.8	460.8	505.6	528	652.8	204.8	419.2
82	435.2	499.2	0	0	528	361.6	412.8	419.2	432	464	972.8	656
83	624	585.6	0	0	518.4	323.2	476.8	704	204.8	211.2	473.6	608
84	569.6	643.2	0	0	480	390.4	384	697.6	352	512	624	492.8
85	320	544	0	0	531.2	400	480	380.8	700.8	771.2	396.8	499.2
86	537.6	528	0	0	640	345.6	515.2	387.2	531.2	521.6	396.8	457.6
87	380.8	524.8	0	0	438.4	364.8	464	352	393.6	454.4	668.8	720
88	355.2	406.4	0	0	355.2	124.8	412.8	528	697.6	640	502.4	582.4
msg="Invalid WifiPhy state.", file=../src/wifi/model/wifi-phy-state-helper.cc, line=410
terminate called without an active exception
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc6', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=90', '--packetSize=4e3', '--dataMode=HeMcs3', '--datarate=30e6', '--ratio=0.375', '--RngRun=50', '--locationFile=locationtxt/locationFile42b1.txt', '--routingFile=locationtxt/routingFile42.txt', '--appFile=locationtxt/appFile.txt', '--tcp=0', '--randomTime=true', '--qosDisabled=true'] terminated with signal SIGIOT. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
