Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (9.590s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15.4	12.6	15.6	0
61	9600	9584	9592	0
62	9608	9616	9608	0
63	9608	9592	9600	0
64	9616	9632	9616	0
65	9600	9576	9592	0
66	9608	9616	9608	0
67	9600	9616	9616	0
68	9592	9592	9584	0
69	9624	9616	9624	0
70	9600	9608	9592	0
71	9616	9600	9616	0
72	9608	9608	9616	0
73	9608	9616	9608	0
74	9608	9608	9616	0
75	9608	9600	9592	0
76	9576	9592	9600	0
77	9616	9616	9600	0
78	9600	9592	9608	0
79	9624	9632	9608	0
80	9600	9592	9608	0
81	9624	9624	9616	0
82	9632	9632	9632	0
83	9616	9600	9616	0
84	9576	9600	9592	0
85	9608	9592	9600	0
86	9616	9632	9616	0
87	9592	9592	9584	0
88	9600	9600	9600	0
89	9600	9592	9608	0
90	9608	9616	9608	0
91	9592	9592	9584	0
92	9616	9600	9616	0
93	9608	9624	9632	0
94	9616	9616	9600	0
95	9632	9608	9624	0
96	9608	9632	9624	0
97	9600	9600	9600	0
98	9632	9616	9616	0
99	9608	9616	9608	0
100	9616	9624	9624	0
101	9632	9608	9624	0
102	9592	9616	9592	0
103	9616	9600	9616	0
104	9608	9624	9632	0
105	9616	9592	9592	0
106	9608	9616	9608	0
107	9632	9632	9632	0
108	9600	9600	9600	0
109	9608	9616	9608	0
110	9632	9632	9632	0
111	9616	9616	9632	0
112	9608	9616	9608	0
113	9616	9616	9600	0
114	9616	9600	9616	0
115	9608	9616	9608	0
116	9616	9616	9632	0
117	9632	9632	9632	0
118	9592	9600	9576	0
119	9592	9592	9616	0
120	9616	9592	9592	0
avg	9609.6	9609.07	9609.2	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs9', '--datarate=24e6', '--RngRun=0'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
