Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (9.075s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	12.2	17	14.6	11.8	15.6	12.6	0	0	14	0	12.8	0	16.6	0	13.4	13	14.8	0	15.6	0
61	376	384	384	384	312	120	0	0	0	0	144	0	88	0	136	168	80	0	232	0
62	360	400	400	400	320	96	0	0	8	0	136	0	48	0	136	112	48	0	144	0
63	384	400	400	400	312	112	0	0	0	0	104	0	56	0	104	112	72	0	200	0
64	384	400	392	400	312	88	0	0	16	0	104	0	40	0	104	136	16	0	160	0
65	384	392	384	392	336	120	0	0	0	0	136	0	40	0	152	160	48	0	176	0
66	384	392	392	392	312	48	0	0	0	0	104	0	48	0	136	128	32	0	128	0
67	368	392	384	392	336	128	0	0	0	0	104	0	48	0	120	112	48	0	152	0
68	360	384	368	392	320	64	0	0	8	0	88	0	24	0	72	56	40	0	152	0
69	376	392	392	392	336	88	0	0	0	0	104	0	72	0	128	144	80	0	192	0
70	352	400	400	392	280	72	0	0	8	0	88	0	48	0	96	96	64	0	200	0
71	376	392	392	400	320	96	0	0	8	0	72	0	24	0	88	112	32	0	120	0
72	368	400	392	400	296	88	0	0	16	0	88	0	40	0	48	56	24	0	144	0
73	360	368	368	368	320	72	0	0	8	0	80	0	48	0	88	72	64	0	144	0
74	368	384	392	392	304	72	0	0	0	0	120	0	56	0	136	112	72	0	176	0
75	400	400	400	392	352	136	0	0	0	0	144	0	48	0	144	136	80	0	192	0
