Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (10.273s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15.4	12.6	15.6	12
61	2248	2240	2240	2240
62	2264	2240	2240	2248
63	2248	2264	2256	2256
64	2256	2256	2264	2248
65	2248	2256	2256	2264
66	2256	2248	2248	2240
67	2248	2256	2256	2264
68	2272	2248	2248	2256
69	2240	2248	2256	2248
70	2264	2256	2248	2256
71	2248	2264	2264	2248
72	2248	2256	2256	2264
73	2272	2248	2248	2256
74	2232	2256	2256	2248
75	2272	2248	2248	2256
76	2232	2256	2256	2248
77	2272	2248	2248	2256
78	2248	2272	2256	2248
79	2256	2248	2264	2256
80	2256	2248	2256	2264
81	2240	2256	2248	2248
82	2272	2248	2248	2256
83	2248	2264	2256	2256
84	2256	2240	2248	2248
85	2248	2272	2256	2248
86	2256	2232	2248	2256
87	2248	2272	2256	2248
88	2256	2248	2264	2256
89	2256	2248	2256	2264
90	2240	2256	2248	2248
91	2272	2248	2248	2256
92	2248	2264	2256	2256
93	2256	2256	2264	2248
94	2248	2256	2240	2248
95	2256	2248	2264	2256
96	2248	2256	2256	2264
97	2248	2248	2248	2248
98	2264	2248	2256	2256
99	2264	2256	2248	2256
100	2248	2264	2264	2248
101	2248	2248	2240	2256
102	2256	2256	2264	2248
103	2248	2256	2256	2264
104	2272	2248	2248	2256
105	2232	2256	2256	2248
106	2272	2248	2248	2256
107	2248	2272	2256	2248
108	2256	2232	2248	2256
109	2248	2264	2264	2248
110	2248	2256	2256	2264
111	2256	2248	2248	2240
112	2248	2256	2256	2264
113	2256	2248	2248	2240
114	2256	2248	2256	2264
115	2264	2256	2248	2256
116	2248	2272	2256	2248
117	2256	2232	2248	2256
118	2248	2264	2264	2248
119	2248	2256	2256	2264
120	2256	2248	2248	2240
avg	2253.6	2253.33	2253.33	2253.2
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs1', '--datarate=4e6', '--RngRun=0'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
