Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.341s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	18.8	12.2	15.6	16.6
61	4144	4120	4104	4112
62	4128	4152	4152	4128
63	4144	4128	4120	4144
64	4104	4120	4128	4128
65	4128	4128	4128	4112
66	4128	4128	4112	4128
67	4128	4128	4144	4144
68	4152	4144	4144	4144
69	4144	4152	4136	4128
70	4120	4120	4136	4128
71	4152	4128	4128	4144
72	4128	4152	4144	4128
73	4144	4136	4128	4144
74	4128	4128	4128	4128
75	4128	4112	4128	4128
76	4128	4144	4128	4128
77	4136	4128	4144	4144
78	4136	4152	4152	4136
79	4144	4144	4144	4144
80	4128	4128	4128	4120
81	4144	4128	4128	4144
82	4128	4144	4144	4128
83	4144	4144	4144	4152
84	4144	4144	4136	4136
85	4128	4128	4136	4152
86	4144	4144	4128	4120
87	4128	4128	4136	4128
88	4128	4128	4136	4136
89	4144	4144	4144	4152
90	4144	4144	4144	4144
91	4152	4136	4128	4136
92	4144	4160	4160	4144
93	4144	4136	4136	4144
94	4144	4144	4144	4144
95	4128	4128	4128	4128
96	4128	4136	4136	4128
97	4128	4128	4128	4128
98	4144	4144	4152	4152
99	4144	4144	4136	4136
100	4144	4144	4152	4168
101	4136	4128	4128	4128
102	4144	4144	4144	4144
103	4128	4128	4128	4128
104	4144	4128	4128	4128
105	4120	4136	4128	4128
106	4128	4136	4128	4128
107	4128	4128	4128	4128
108	4144	4144	4160	4144
109	4152	4152	4152	4152
110	4160	4144	4144	4152
111	4128	4144	4136	4128
112	4144	4128	4136	4144
113	4144	4160	4152	4152
114	4136	4128	4136	4144
115	4152	4144	4144	4144
116	4136	4144	4128	4128
117	4144	4144	4144	4144
118	4128	4136	4136	4128
119	4128	4128	4136	4128
120	4120	4120	4128	4128
avg	4136.53	4136.53	4136.27	4136.13
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=false', '--rtscts=1', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs7', '--datarate=18e6', '--RngRun=82'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
