Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (9.461s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15.2	12.8	15.8	15.8
61	2248	2240	2240	2240
62	2248	2256	2264	2256
63	2256	2256	2248	2264
64	2248	2248	2256	2240
65	2256	2256	2248	2264
66	2264	2264	2248	2248
67	2240	2240	2256	2256
68	2264	2264	2264	2264
69	2248	2256	2256	2232
70	2256	2248	2248	2272
71	2264	2256	2256	2248
72	2256	2264	2248	2256
73	2248	2248	2248	2248
74	2256	2256	2256	2256
75	2248	2248	2272	2256
76	2256	2256	2232	2248
77	2248	2248	2264	2264
78	2256	2256	2256	2256
79	2264	2264	2248	2248
80	2248	2240	2256	2248
81	2256	2264	2248	2256
82	2248	2248	2272	2256
83	2256	2256	2232	2248
84	2248	2248	2248	2248
85	2248	2256	2272	2248
86	2256	2248	2248	2272
87	2248	2256	2256	2232
88	2256	2248	2248	2272
89	2264	2256	2256	2248
90	2256	2264	2248	2256
91	2248	2248	2272	2256
92	2256	2256	2248	2264
93	2264	2256	2256	2248
94	2240	2248	2248	2256
95	2264	2264	2248	2248
96	2256	2256	2256	2256
97	2248	2248	2248	2248
98	2248	2256	2272	2248
99	2256	2248	2248	2272
100	2264	2256	2256	2248
101	2240	2248	2248	2256
102	2264	2256	2256	2248
103	2256	2264	2248	2256
104	2248	2248	2248	2248
105	2256	2256	2256	2256
106	2248	2248	2248	2248
107	2256	2256	2272	2272
108	2248	2248	2248	2248
109	2264	2256	2256	2248
110	2256	2264	2248	2256
111	2248	2248	2248	2248
112	2256	2256	2256	2256
113	2248	2248	2272	2256
114	2256	2256	2248	2264
115	2248	2248	2248	2248
116	2256	2256	2256	2256
117	2264	2264	2248	2248
118	2248	2256	2272	2248
119	2256	2248	2248	2272
120	2248	2248	2256	2240
avg	2253.6	2253.6	2253.73	2253.6
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs1', '--datarate=4e6', '--RngRun=3'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
