Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (8.716s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	11.4	15.6	15.6	14.2	14.8	12.4	0	0	14.4	0	16.2	0	14.2	0	14.2	15.2	16.6	0	14.2	0
61	376	384	376	376	320	112	0	0	16	0	128	0	72	0	128	136	64	0	200	0
62	392	400	400	400	320	120	0	0	0	0	64	0	24	0	120	128	40	0	168	0
63	384	384	384	384	320	96	0	0	0	0	144	0	48	0	96	112	48	0	184	0
64	392	384	392	384	272	128	0	0	16	0	72	0	40	0	88	88	48	0	128	0
65	352	400	400	400	328	80	0	0	0	0	144	0	72	0	120	112	72	0	160	0
66	360	384	392	400	336	80	0	0	0	0	128	0	72	0	120	96	64	0	200	0
67	352	384	376	376	312	64	0	0	8	0	104	0	24	0	80	72	40	0	176	0
68	376	400	392	400	320	120	0	0	0	0	120	0	24	0	112	120	40	0	168	0
69	392	400	400	400	312	104	0	0	0	0	56	0	48	0	120	96	32	0	216	0
70	376	392	384	384	344	112	0	0	8	0	104	0	40	0	144	144	56	0	200	0
71	376	400	400	392	328	152	0	0	0	0	152	0	72	0	144	144	88	0	232	0
72	384	400	384	392	304	120	0	0	16	0	64	0	16	0	80	104	32	0	104	0
73	376	400	400	400	344	88	0	0	0	0	128	0	56	0	64	88	48	0	216	0
74	384	392	392	392	312	128	0	0	0	0	152	0	80	0	176	160	72	0	200	0
75	384	392	384	392	304	104	0	0	16	0	72	0	24	0	64	72	24	0	128	0
