Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (8.772s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15.4	12.6	15.6	9
61	5904	5904	5888	40
62	6048	6032	6056	64
63	6040	6040	6040	56
64	6040	6040	6040	40
65	6040	6056	6056	48
66	6040	6032	6024	32
67	6040	6048	6056	32
68	6040	6040	6040	48
69	6056	6048	6040	56
70	6040	6048	6056	56
71	6040	6032	6024	56
72	6040	6048	6056	40
73	6024	6024	6016	80
74	6056	6056	6040	56
75	6040	6040	6056	72
76	6056	6056	6040	40
77	6056	6048	6064	24
78	6040	6048	6032	56
79	6040	6040	6040	64
80	6040	6040	6056	32
81	6032	6016	6024	48
82	6048	6064	6040	64
83	6040	6040	6056	56
84	6032	6032	6040	16
85	6056	6040	6040	96
86	6040	6056	6056	64
87	6056	6040	6040	16
88	6048	6064	6040	40
89	6056	6056	6056	32
90	6056	6056	6056	72
91	6040	6040	6056	32
92	6040	6040	6040	24
93	6040	6040	6040	56
94	6056	6056	6040	48
95	6056	6056	6056	48
96	6040	6040	6056	32
97	6040	6040	6040	56
98	6056	6056	6064	16
99	6056	6056	6056	40
100	6040	6040	6040	40
101	6056	6056	6056	32
102	6040	6040	6040	80
103	6056	6056	6056	72
104	6056	6056	6056	32
105	6040	6032	6024	48
106	6040	6040	6040	40
107	6056	6056	6056	48
108	6040	6048	6056	8
109	6040	6040	6016	16
110	6040	6040	6040	24
111	6056	6048	6064	56
112	6040	6048	6056	104
113	6072	6064	6056	80
114	6040	6040	6040	56
115	6024	6032	6040	48
116	6056	6048	6040	88
117	6024	6032	6032	56
118	6056	6056	6040	48
119	6040	6040	6040	32
120	6040	6040	6056	56
avg	6042.67	6042.67	6042.67	48.5333
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs8', '--datarate=20e6', '--RngRun=0'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
