Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (11.314s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3
60	15.4	12.6	15.6	12
61	5696	5696	5696	5704
62	5720	5720	5720	5720
63	5728	5728	5736	5720
64	5720	5712	5704	5712
65	5720	5728	5736	5728
66	5720	5720	5696	5712
67	5712	5704	5720	5712
68	5720	5728	5712	5720
69	5720	5720	5720	5720
70	5696	5696	5720	5704
71	5736	5728	5720	5728
72	5704	5712	5712	5720
73	5728	5712	5720	5720
74	5720	5728	5720	5712
75	5720	5728	5712	5720
76	5720	5720	5720	5720
77	5712	5712	5736	5720
78	5720	5712	5704	5712
79	5704	5712	5712	5720
80	5712	5712	5720	5704
81	5720	5720	5696	5712
82	5720	5720	5720	5720
83	5712	5712	5736	5720
84	5720	5720	5720	5720
85	5720	5720	5712	5728
86	5736	5736	5720	5720
87	5712	5712	5736	5720
88	5720	5720	5720	5720
89	5720	5720	5720	5720
90	5720	5720	5712	5728
91	5712	5712	5720	5704
92	5720	5720	5696	5712
93	5720	5720	5720	5720
94	5712	5704	5720	5712
95	5704	5712	5720	5712
96	5720	5720	5712	5728
97	5728	5712	5720	5720
98	5720	5728	5720	5712
99	5704	5712	5696	5704
100	5712	5712	5736	5720
101	5720	5720	5720	5720
102	5720	5720	5720	5720
103	5720	5720	5712	5728
104	5728	5728	5736	5720
105	5720	5720	5720	5720
106	5720	5720	5720	5720
107	5720	5720	5712	5728
108	5736	5736	5720	5720
109	5712	5712	5736	5720
110	5720	5720	5720	5720
111	5720	5720	5712	5728
112	5728	5712	5720	5720
113	5720	5728	5720	5712
114	5720	5728	5712	5720
115	5720	5720	5720	5720
116	5712	5712	5736	5720
117	5720	5720	5720	5720
118	5720	5720	5720	5720
119	5720	5720	5712	5728
120	5728	5712	5720	5720
avg	5718.4	5718.13	5718.27	5718.4
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma', '--ofdmaEnabled=true', '--clNum=4', '--startTime=60', '--totalTime=120', '--dataMode=HeMcs5', '--datarate=14e6', '--RngRun=0'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
