Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (11.418s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11	cl-12	cl-13	cl-14	cl-15	cl-16	cl-17	cl-18	cl-19	cl-20
60	14	13.8	12.8	13	13.6	13	0	0	15.8	0	16	0	15.2	0	14.8	15.2	11.4	0	15.6	0
61	192	192	192	192	184	136	0	0	0	0	96	0	16	0	112	32	16	0	128	0
62	200	200	200	200	192	128	0	0	0	0	112	0	8	0	80	48	8	0	144	0
63	200	200	200	200	160	104	0	0	0	0	104	0	16	0	80	96	0	0	144	0
64	200	200	200	200	200	168	0	0	0	0	48	0	8	0	112	96	16	0	136	0
65	200	200	200	200	192	144	0	0	0	0	96	0	16	0	96	64	0	0	168	0
66	192	200	200	200	184	128	0	0	0	0	128	0	24	0	96	48	0	0	128	0
67	200	200	200	200	168	152	0	0	0	0	72	0	16	0	120	64	0	0	160	0
68	200	200	200	200	136	104	0	0	0	0	88	0	8	0	104	72	0	0	144	0
69	200	200	200	200	176	120	0	0	0	0	88	0	0	0	96	80	0	0	128	0
70	200	200	200	200	168	120	0	0	0	0	88	0	8	0	88	40	8	0	144	0
71	200	200	200	200	160	112	0	0	8	0	96	0	8	0	104	56	0	0	152	0
72	200	200	200	200	160	96	0	0	0	0	104	0	8	0	80	56	0	0	152	0
73	200	200	200	200	152	128	0	0	0	0	80	0	24	0	80	24	0	0	160	0
74	192	200	200	200	176	112	0	0	8	0	80	0	8	0	80	48	0	0	160	0
75	200	200	200	200	184	112	0	0	0	0	104	0	0	0	64	56	8	0	112	0
76	200	200	200	200	176	104	0	0	0	0	128	0	8	0	80	56	8	0	152	0
77	200	200	200	200	176	152	0	0	8	0	104	0	16	0	144	88	8	0	144	0
78	200	200	200	200	184	88	0	0	0	0	104	0	8	0	104	56	16	0	128	0
79	200	200	200	200	192	152	0	0	0	0	120	0	8	0	72	64	0	0	136	0
80	192	200	200	200	152	104	0	0	0	0	48	0	16	0	120	104	0	0	120	0
81	200	200	200	200	200	136	0	0	0	0	96	0	0	0	104	80	8	0	160	0
82	200	200	200	200	200	144	0	0	0	0	48	0	24	0	72	48	0	0	152	0
83	192	200	200	200	176	128	0	0	0	0	80	0	8	0	120	88	8	0	120	0
84	200	200	200	200	184	112	0	0	8	0	112	0	16	0	104	80	8	0	160	0
85	200	200	200	200	176	104	0	0	0	0	112	0	0	0	88	40	0	0	136	0
86	200	200	200	200	176	136	0	0	8	0	88	0	8	0	112	64	8	0	160	0
87	192	200	200	200	184	120	0	0	0	0	96	0	16	0	80	40	0	0	104	0
88	200	200	200	200	200	128	0	0	0	0	128	0	16	0	88	56	0	0	152	0
89	200	200	200	200	176	112	0	0	0	0	96	0	8	0	112	32	0	0	136	0
90	200	184	200	200	176	112	0	0	16	0	120	0	16	0	104	64	8	0	136	0
