0.00	0.00	0.00	0.00
28.28	28.28	0.00	0.00
-28.28	28.28	0.00	0.00
-28.28	-28.28	0.00	0.00
28.28	-28.28	0.00	0.00
65.24	12.98	0.00	1.00
55.31	36.96	0.00	1.00
36.96	55.31	0.00	1.00
12.98	65.24	0.00	1.00
-12.98	65.24	0.00	1.00
-36.96	55.31	0.00	1.00
-55.31	36.96	0.00	1.00
-65.24	12.98	0.00	1.00
-65.24	-12.98	0.00	1.00
-55.31	-36.96	0.00	1.00
-36.96	-55.31	0.00	1.00
-12.98	-65.24	0.00	1.00
12.98	-65.24	0.00	1.00
36.96	-55.31	0.00	1.00
55.31	-36.96	0.00	1.00
65.24	-12.98	0.00	1.00
