Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.667s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	17.2	13.8
61	677.84	789.28
62	679.2	501.36
63	907.52	788.32
64	776.96	785.12
65	629.68	556.48
66	796.8	719.76
67	474.48	720.08
68	969.44	759.2
69	789.68	602.56
70	813.12	712.8
71	776.72	964.56
72	679.44	1007.84
73	766	891.68
74	716.8	676.48
75	639.6	653.52
76	674.88	682.96
77	834.64	683.92
78	599.68	667.76
79	648	882.8
80	809.92	669.44
81	843.76	590.08
82	606.56	933.2
83	950.96	631.6
84	907.52	619.92
85	634.08	836.8
86	686	720.16
87	623.84	680.64
88	778.16	734.72
89	751.6	626.48
90	674.48	719.6
91	659.6	856.16
92	695.04	758.88
93	890.72	920.8
94	602.16	710.96
95	749.04	711.68
96	728.32	615.12
97	804	904.08
98	739.76	755.52
99	785.84	694.96
100	796.24	811.6
101	373.2	804.88
102	846.48	760.4
103	794.24	624.08
104	639.6	411.52
105	834.4	818.64
106	595.52	663.44
107	711.04	825.28
108	817.28	1150.32
109	733.68	851.92
110	432.88	789.44
111	747.84	876.56
112	589.6	854.56
113	703.12	685.12
114	768	837.84
115	852.48	630.56
116	659.2	648.4
117	535.68	586.88
118	739.52	782.64
119	862.88	686.24
120	654.4	727.76
(1,0)	(2,17167)	(3,0)	(4,16171)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	724.319	742.756
delay	1.86002	1.86834
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=15e5', '--packetSize=1e2', '--tcp=0', '--RngRun=40'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
