Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.678s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	16.4	16.8
61	1209.92	1164.08
62	1142.16	1073.2
63	1134.72	1058.88
64	1231.6	1117.04
65	1375.76	1058.8
66	1148.72	1213.68
67	897.6	1103.68
68	1204.64	1094.4
69	1370.72	1188.88
70	1199.76	1226.48
71	1113.68	1291.76
72	1059.68	1179.68
73	1470.88	1020
74	1374.24	1104.8
75	1379.2	1040.16
76	1252.88	1077.36
77	1061.44	1196.16
78	1151.6	1235.92
79	1125.28	1253.28
80	1095.92	1150
81	1160.16	1223.2
82	1513.28	1166.4
83	1497.52	1210.72
84	1275.6	1165.2
85	1040.48	1377.76
86	1078.48	1231.76
87	1331.36	1130.8
88	1275.84	1018.08
89	1079.36	1331.12
90	980.08	1010
91	1190.32	1155.36
92	940.48	1312.72
93	1252.4	1268.08
94	860.8	1267.84
95	1074.88	1295.84
96	1198.08	1192.64
97	1157.2	1223.6
98	1280.72	1073.52
99	1150.96	1102.8
100	1264.48	1096.16
101	1138.96	1153.52
102	1137.12	1191.84
103	1022.4	1080.96
104	1384.4	1048.48
105	1266.64	1071.44
106	1258.16	1198.48
107	1141.28	1166.56
108	1159.84	1141.28
109	1121.92	1305.44
110	1281.52	1194.32
111	1054.16	1389.2
112	1079.36	1052.8
113	1195.92	1041.68
114	1303.76	1085.36
115	1043.84	1180.48
116	1281.6	1279.2
117	1339.52	1034.88
118	1477.92	1106.56
119	1485.92	1192.64
120	1411.12	1074.64
(1,0)	(2,401)	(3,0)	(4,75534)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	1203.14	1161.53
delay	104.605	103.35
loss	6.78104e-05	4.2673e-05
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=25e5', '--packetSize=1e2', '--tcp=0', '--RngRun=23'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
