Waf: Entering directory `/home/ubuntu/ns-3.30-obss/build'
Waf: Leaving directory `/home/ubuntu/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.569s)
--------------------------Rate[Kbps]--------------------------
Time[s]	cl-1	cl-2
60	13.8	16.8
61	270.48	217.92
62	225.92	220.16
63	284.8	234.16
64	238.16	236.08
65	201.92	287.28
66	229.36	266.32
67	265.84	288.48
68	262.16	190.96
69	213.68	231.52
70	256.8	298.16
71	295.04	261.84
72	260.96	235.76
73	210.08	286.72
74	276.08	274.8
75	188.96	282.32
76	301.12	304.32
77	220.24	307.6
78	245.76	192.72
79	257.28	349.76
80	286.96	311.04
81	211.2	289.04
82	305.92	256.32
83	286	239.84
84	286.24	273.44
85	274.96	331.04
86	209.92	208.32
87	264.72	315.12
88	234.72	242.16
89	206.16	244.56
90	255.92	246.8
91	274.88	224.48
92	161.44	283.84
93	256.8	246.32
94	214.56	146.56
95	191.84	247.04
96	242.32	298.96
97	232.16	365.68
98	145.52	309.52
99	205.44	224.72
100	313.92	223.28
101	229.76	245.84
102	213.52	224.08
103	295.2	260.64
104	277.92	262.4
105	209.12	236.08
106	265.52	315.36
107	280.16	262.8
108	239.52	269.04
109	274.88	281.12
110	320.8	223.84
111	232.16	270.56
112	264.4	248.24
113	298	292.64
114	296.64	252.24
115	333.28	256.48
116	284.4	237.2
117	214.48	247.12
118	247.52	221.12
119	274.96	234
120	280.96	316.8
(1,0)	(2,376)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
(1,0)	(2,0)	(3,0)	(4,0)	
avg	251.657	260.876
delay	0.115067	0.112747
loss	0	0
Command ['/home/ubuntu/ns-3.30-obss/build/scratch/simple-ofdma-adhoc5', '--ofdmaEnabled=true', '--startTime=60', '--totalTime=120', '--ratio=0.375', '--locationFile=locationtxt/locationFile2.txt', '--routingFile=locationtxt/routingFile2.txt', '--appFile=locationtxt/appFile.txt', '--randomTime=true', '--dataMode=HeMcs4', '--datarate=5e5', '--packetSize=1e2', '--tcp=0', '--RngRun=35'] terminated with signal SIGSEGV. Run it under a debugger to get more information (./waf --run <program> --command-template="gdb --args %s <args>").
